#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2016 05 21 00 10 318 11.9 999 99.0 9999
2016 05 21 00 20 320 11.3 999 99.0 9999
2016 05 21 00 30 326 11.5 999 99.0 9999
2016 05 21 00 40 326 10.7 999 99.0 9999
2016 05 21 00 50 324 11.3 318 15.8 0000
2016 05 21 01 00 321 11.4 999 99.0 9999
2016 05 21 01 10 320 12.4 999 99.0 9999
2016 05 21 01 20 325 11.9 999 99.0 9999
2016 05 21 01 30 322 11.3 999 99.0 9999
2016 05 21 01 40 323 12.9 999 99.0 9999
2016 05 21 01 50 323 12.1 321 18.6 0130
2016 05 21 02 00 320 11.4 999 99.0 9999
2016 05 21 02 10 321 13.1 999 99.0 9999
2016 05 21 02 20 324 11.5 999 99.0 9999
2016 05 21 02 30 329 10.2 999 99.0 9999
2016 05 21 02 40 327 10.7 999 99.0 9999
2016 05 21 02 50 322 10.7 319 18.1 0211
2016 05 21 03 00 319 12.1 999 99.0 9999
2016 05 21 03 10 319 11.4 999 99.0 9999
2016 05 21 03 20 322 11.5 999 99.0 9999
2016 05 21 03 30 318 11.1 999 99.0 9999
2016 05 21 03 40 323 10.8 999 99.0 9999
2016 05 21 03 50 321 11.5 319 16.0 0257
2016 05 21 04 00 319 10.8 999 99.0 9999
2016 05 21 04 10 320 11.9 999 99.0 9999
2016 05 21 04 20 323 10.9 999 99.0 9999
2016 05 21 04 30 318 10.6 999 99.0 9999
2016 05 21 04 40 321 10.4 999 99.0 9999
2016 05 21 04 50 320 11.0 322 15.5 0408
2016 05 21 05 00 324 11.4 999 99.0 9999
2016 05 21 05 10 317 10.7 999 99.0 9999
2016 05 21 05 20 316 10.5 999 99.0 9999
2016 05 21 05 30 316 10.8 999 99.0 9999
2016 05 21 05 40 316 10.9 999 99.0 9999
2016 05 21 05 50 318 11.5 320 15.1 0540
2016 05 21 06 00 322 10.7 999 99.0 9999
2016 05 21 06 10 315 11.1 999 99.0 9999
2016 05 21 06 20 315 12.0 999 99.0 9999
2016 05 21 06 30 316 11.6 999 99.0 9999
2016 05 21 06 40 323 11.6 999 99.0 9999
2016 05 21 06 50 321 11.4 332 15.7 0640
2016 05 21 07 00 317 10.7 999 99.0 9999
2016 05 21 07 10 315 11.6 999 99.0 9999
2016 05 21 07 20 315 10.9 999 99.0 9999
2016 05 21 07 30 319 11.3 999 99.0 9999
2016 05 21 07 40 313 11.5 999 99.0 9999
2016 05 21 07 50 322 12.6 321 17.1 0741
2016 05 21 08 00 320 11.3 999 99.0 9999
2016 05 21 08 10 314 11.2 999 99.0 9999
2016 05 21 08 20 311 11.0 999 99.0 9999
2016 05 21 08 30 322 10.8 999 99.0 9999
2016 05 21 08 40 323 10.4 999 99.0 9999
2016 05 21 08 50 318 10.5 308 16.1 0757
2016 05 21 09 00 321 11.0 999 99.0 9999
2016 05 21 09 10 316 10.8 999 99.0 9999
2016 05 21 09 20 315 11.5 999 99.0 9999
2016 05 21 09 30 314 11.2 999 99.0 9999
2016 05 21 09 40 317 11.4 999 99.0 9999
2016 05 21 09 50 314 10.8 313 14.3 0913
2016 05 21 10 00 314 12.4 999 99.0 9999
2016 05 21 10 10 314 11.8 999 99.0 9999
2016 05 21 10 20 315 11.8 999 99.0 9999
2016 05 21 10 30 314 10.8 999 99.0 9999
2016 05 21 10 40 316 12.0 999 99.0 9999
2016 05 21 10 50 315 11.7 312 17.1 0956
2016 05 21 11 00 315 12.2 999 99.0 9999
2016 05 21 11 10 317 11.2 999 99.0 9999
2016 05 21 11 20 315 12.5 999 99.0 9999
2016 05 21 11 30 318 11.6 999 99.0 9999
2016 05 21 11 40 321 11.3 999 99.0 9999
2016 05 21 11 50 314 11.9 313 18.4 1051
2016 05 21 12 00 315 12.0 999 99.0 9999
2016 05 21 12 10 323 11.6 999 99.0 9999
2016 05 21 12 20 324 12.2 999 99.0 9999
2016 05 21 12 30 322 11.3 999 99.0 9999
2016 05 21 12 40 320 10.6 999 99.0 9999
2016 05 21 12 50 316 10.5 330 17.4 1210
2016 05 21 13 00 316 10.5 999 99.0 9999
2016 05 21 13 10 317 10.7 999 99.0 9999
2016 05 21 13 20 318 10.7 999 99.0 9999
2016 05 21 13 30 318 11.0 999 99.0 9999
2016 05 21 13 40 317 10.5 999 99.0 9999
2016 05 21 13 50 320 10.7 334 14.0 1348
2016 05 21 14 00 327  9.9 999 99.0 9999
2016 05 21 14 10 324 10.4 999 99.0 9999
2016 05 21 14 20 324 10.9 999 99.0 9999
2016 05 21 14 30 316 10.4 999 99.0 9999
2016 05 21 14 40 318  9.8 999 99.0 9999
2016 05 21 14 50 315 10.3 329 14.9 1408
2016 05 21 15 00 319 10.2 999 99.0 9999
2016 05 21 15 10 321  9.8 999 99.0 9999
2016 05 21 15 20 318  9.7 999 99.0 9999
2016 05 21 15 30 323  9.9 999 99.0 9999
2016 05 21 15 40 318 10.2 999 99.0 9999
2016 05 21 15 50 312  9.7 327 13.2 1539
2016 05 21 16 00 321  9.7 999 99.0 9999
2016 05 21 16 10 323 10.1 999 99.0 9999
2016 05 21 16 20 327 10.4 999 99.0 9999
2016 05 21 16 30 330  8.5 999 99.0 9999
2016 05 21 16 40 324  9.3 999 99.0 9999
2016 05 21 16 50 327  9.1 328 13.1 1556
2016 05 21 17 00 324  9.0 999 99.0 9999
2016 05 21 17 10 317  9.7 999 99.0 9999
2016 05 21 17 20 316  9.8 999 99.0 9999
2016 05 21 17 30 316  9.0 999 99.0 9999
2016 05 21 17 40 324  9.8 999 99.0 9999
2016 05 21 17 50 332  8.4 323 12.4 1711
2016 05 21 18 00 326  7.9 999 99.0 9999
2016 05 21 18 10 324  9.1 999 99.0 9999
2016 05 21 18 20 319  9.8 999 99.0 9999
2016 05 21 18 30 318  8.7 999 99.0 9999
2016 05 21 18 40 323  8.0 999 99.0 9999
2016 05 21 18 50 328  8.6 325 11.8 1813
2016 05 21 19 00 327  8.8 999 99.0 9999
2016 05 21 19 10 321  8.2 999 99.0 9999
2016 05 21 19 20 320  7.9 999 99.0 9999
2016 05 21 19 30 315  8.2 999 99.0 9999
2016 05 21 19 40 316  8.8 999 99.0 9999
2016 05 21 19 50 319  7.7 338 10.9 1900
2016 05 21 20 00 319  7.7 999 99.0 9999
2016 05 21 20 10 314  8.4 999 99.0 9999
2016 05 21 20 20 313  8.6 999 99.0 9999
2016 05 21 20 30 314  8.5 999 99.0 9999
2016 05 21 20 40 318  7.9 999 99.0 9999
2016 05 21 20 50 312  8.0 316 10.8 2003
2016 05 21 21 00 309  8.4 999 99.0 9999
2016 05 21 21 10 310  8.6 999 99.0 9999
2016 05 21 21 20 309  8.6 999 99.0 9999
2016 05 21 21 30 311  8.4 999 99.0 9999
2016 05 21 21 40 310  7.8 999 99.0 9999
2016 05 21 21 50 308  8.5 311 10.5 2104
2016 05 21 22 00 312  8.2 999 99.0 9999
2016 05 21 22 10 308  8.4 999 99.0 9999
2016 05 21 22 20 306  8.8 999 99.0 9999
2016 05 21 22 30 310  8.3 999 99.0 9999
2016 05 21 22 40 310  7.8 999 99.0 9999
2016 05 21 22 50 308  8.1 309 10.7 2211
2016 05 21 23 00 312  8.7 999 99.0 9999
2016 05 21 23 10 311  7.5 999 99.0 9999
2016 05 21 23 20 308  7.5 999 99.0 9999
2016 05 21 23 30 310  7.8 999 99.0 9999
2016 05 21 23 40 310  8.1 999 99.0 9999
2016 05 21 23 50 314  7.6 318 10.4 2257
2016 05 22 00 00 315  7.0 999 99.0 9999
2016 05 22 00 10 311  7.7 999 99.0 9999
2016 05 22 00 20 308  7.9 999 99.0 9999
2016 05 22 00 30 311  7.7 999 99.0 9999
2016 05 22 00 40 311  7.4 999 99.0 9999
2016 05 22 00 50 308  7.2 311  9.7 0007
2016 05 22 01 00 310  7.8 999 99.0 9999
2016 05 22 01 10 306  8.2 999 99.0 9999
2016 05 22 01 20 302  7.7 999 99.0 9999
2016 05 22 01 30 308  8.2 999 99.0 9999
2016 05 22 01 40 305  7.9 999 99.0 9999
2016 05 22 01 50 304  7.9 310 10.0 0129
2016 05 22 02 00 306  8.5 999 99.0 9999
2016 05 22 02 10 304  8.8 999 99.0 9999
2016 05 22 02 20 305  8.1 999 99.0 9999
2016 05 22 02 30 303  8.6 999 99.0 9999
2016 05 22 02 40 304  8.0 999 99.0 9999
2016 05 22 02 50 303  7.9 303 10.3 0201
2016 05 22 03 00 302  7.5 999 99.0 9999
2016 05 22 03 10 297  7.9 999 99.0 9999
2016 05 22 03 20 295  8.6 999 99.0 9999
2016 05 22 03 30 303  8.6 999 99.0 9999
2016 05 22 03 40 304  7.8 999 99.0 9999
2016 05 22 03 50 302  7.8 299 11.2 0319
2016 05 22 04 00 303  8.3 999 99.0 9999
2016 05 22 04 10 310  8.8 999 99.0 9999
2016 05 22 04 20 314  7.0 999 99.0 9999
2016 05 22 04 30 312  7.6 999 99.0 9999
2016 05 22 04 40 316  9.0 999 99.0 9999
2016 05 22 04 50 320  8.2 312 11.2 0435
2016 05 22 05 00 319  7.2 999 99.0 9999
2016 05 22 05 10 319  7.1 999 99.0 9999
2016 05 22 05 20 318  6.8 999 99.0 9999
2016 05 22 05 30 314  6.8 999 99.0 9999
2016 05 22 05 40 313  6.5 999 99.0 9999
2016 05 22 05 50 311  6.7 326  8.7 0455
2016 05 22 06 00 308  6.9 999 99.0 9999
2016 05 22 06 10 311  6.9 999 99.0 9999
2016 05 22 06 20 310  6.6 999 99.0 9999
2016 05 22 06 30 311  5.2 999 99.0 9999
2016 05 22 06 40 303  4.8 999 99.0 9999
2016 05 22 06 50 307  5.9 323  8.9 0606
2016 05 22 07 00 299  6.8 999 99.0 9999
2016 05 22 07 10 306  7.5 999 99.0 9999
2016 05 22 07 20 299  6.5 999 99.0 9999
2016 05 22 07 30 303  5.7 999 99.0 9999
2016 05 22 07 40 296  6.5 999 99.0 9999
2016 05 22 07 50 302  6.2 302  9.2 0652
2016 05 22 08 00 295  5.2 999 99.0 9999
2016 05 22 08 10 297  6.3 999 99.0 9999
2016 05 22 08 20 306  5.9 999 99.0 9999
2016 05 22 08 30 305  5.2 999 99.0 9999
2016 05 22 08 40 297  5.7 999 99.0 9999
2016 05 22 08 50 298  6.3 299  8.4 0806
2016 05 22 09 00 301  6.1 999 99.0 9999
2016 05 22 09 10 298  5.8 999 99.0 9999
2016 05 22 09 20 304  5.5 999 99.0 9999
2016 05 22 09 30 302  6.9 999 99.0 9999
2016 05 22 09 40 304  7.8 999 99.0 9999
2016 05 22 09 50 303  7.1 307 10.1 0937
2016 05 22 10 00 300  7.2 999 99.0 9999
2016 05 22 10 10 307  7.1 999 99.0 9999
2016 05 22 10 20 304  7.8 999 99.0 9999
2016 05 22 10 30 303  7.8 999 99.0 9999
2016 05 22 10 40 302  8.2 999 99.0 9999
2016 05 22 10 50 302  7.7 297 10.8 1027
2016 05 22 11 00 299  8.0 999 99.0 9999
2016 05 22 11 10 303  8.5 999 99.0 9999
2016 05 22 11 20 302  8.5 999 99.0 9999
2016 05 22 11 30 304  8.1 999 99.0 9999
2016 05 22 11 40 304  8.4 999 99.0 9999
2016 05 22 11 50 302  7.7 298 10.7 1111
2016 05 22 12 00 303  8.1 999 99.0 9999
2016 05 22 12 10 304  8.0 999 99.0 9999
2016 05 22 12 20 303  8.3 999 99.0 9999
2016 05 22 12 30 302  9.3 999 99.0 9999
2016 05 22 12 40 303  9.2 999 99.0 9999
2016 05 22 12 50 301  9.2 311 11.4 1229
2016 05 22 13 00 302  8.6 999 99.0 9999
2016 05 22 13 10 302  8.5 999 99.0 9999
2016 05 22 13 20 302  9.1 999 99.0 9999
2016 05 22 13 30 305  8.6 999 99.0 9999
2016 05 22 13 40 304  8.4 999 99.0 9999
2016 05 22 13 50 302  8.9 309 11.2 1341
2016 05 22 14 00 304  8.4 999 99.0 9999
2016 05 22 14 10 303  7.7 999 99.0 9999
2016 05 22 14 20 298  7.6 999 99.0 9999
2016 05 22 14 30 297  8.9 999 99.0 9999
2016 05 22 14 40 299  8.8 999 99.0 9999
2016 05 22 14 50 299  8.7 305 10.9 1430
2016 05 22 15 00 300  8.6 999 99.0 9999
2016 05 22 15 10 303  8.6 999 99.0 9999
2016 05 22 15 20 301  9.0 999 99.0 9999
2016 05 22 15 30 298  8.8 999 99.0 9999
2016 05 22 15 40 298  8.7 999 99.0 9999
2016 05 22 15 50 299  9.0 300 10.9 1517
2016 05 22 16 00 303  8.9 999 99.0 9999
2016 05 22 16 10 304  9.2 999 99.0 9999
2016 05 22 16 20 304  9.1 999 99.0 9999
2016 05 22 16 30 300  9.0 999 99.0 9999
2016 05 22 16 40 302  9.2 999 99.0 9999
2016 05 22 16 50 304  8.7 310 11.2 1606
2016 05 22 17 00 305  8.6 999 99.0 9999
2016 05 22 17 10 307  8.6 999 99.0 9999
2016 05 22 17 20 309  8.4 999 99.0 9999
2016 05 22 17 30 309  8.5 999 99.0 9999
2016 05 22 17 40 309  8.2 999 99.0 9999
2016 05 22 17 50 308  8.1 310 10.6 1704
2016 05 22 18 00 305  8.0 999 99.0 9999
2016 05 22 18 10 308  8.2 999 99.0 9999
2016 05 22 18 20 309  7.8 999 99.0 9999
2016 05 22 18 30 312  7.9 999 99.0 9999
2016 05 22 18 40 310  8.6 999 99.0 9999
2016 05 22 18 50 314  8.2 317 10.3 1842
2016 05 22 19 00 315  8.6 999 99.0 9999
2016 05 22 19 10 313  8.1 999 99.0 9999
2016 05 22 19 20 310  8.0 999 99.0 9999
2016 05 22 19 30 312  8.2 999 99.0 9999
2016 05 22 19 40 316  7.6 999 99.0 9999
2016 05 22 19 50 315  7.5 316 10.3 1854
2016 05 22 20 00 317  7.4 999 99.0 9999
2016 05 22 20 10 316  7.6 999 99.0 9999
2016 05 22 20 20 313  7.6 999 99.0 9999
2016 05 22 20 30 317  7.6 999 99.0 9999
2016 05 22 20 40 314  7.8 999 99.0 9999
2016 05 22 20 50 317  8.0 329  9.6 2049
2016 05 22 21 00 315  7.7 999 99.0 9999
2016 05 22 21 10 318  7.9 999 99.0 9999
2016 05 22 21 20 315  7.5 999 99.0 9999
2016 05 22 21 30 319  8.4 999 99.0 9999
2016 05 22 21 40 319  7.8 999 99.0 9999
2016 05 22 21 50 316  7.7 318 10.3 2052
2016 05 22 22 00 315  7.5 999 99.0 9999
2016 05 22 22 10 313  7.9 999 99.0 9999
2016 05 22 22 20 313  8.0 999 99.0 9999
2016 05 22 22 30 312  7.6 999 99.0 9999
2016 05 22 22 40 315  8.0 999 99.0 9999
2016 05 22 22 50 312  7.5 316  9.8 2236
2016 05 22 23 00 311  7.6 999 99.0 9999
2016 05 22 23 10 308  8.0 999 99.0 9999
2016 05 22 23 20 311  8.2 999 99.0 9999
2016 05 22 23 30 314  8.6 999 99.0 9999
2016 05 22 23 40 316  8.3 999 99.0 9999
2016 05 22 23 50 315  8.7 312 11.2 2324
2016 05 23 00 00 314  9.7 999 99.0 9999
2016 05 23 00 10 317  9.0 999 99.0 9999
2016 05 23 00 20 314  8.8 999 99.0 9999
2016 05 23 00 30 314  8.1 999 99.0 9999
2016 05 23 00 40 310  9.8 999 99.0 9999
2016 05 23 00 50 314  9.0 318 12.0 2355
2016 05 23 01 00 314  8.8 999 99.0 9999
2016 05 23 01 10 323  9.1 999 99.0 9999
2016 05 23 01 20 315  8.4 999 99.0 9999
2016 05 23 01 30 315  8.6 999 99.0 9999
2016 05 23 01 40 316  8.7 999 99.0 9999
2016 05 23 01 50 315 10.0 318 12.5 0140
2016 05 23 02 00 316  9.3 999 99.0 9999
2016 05 23 02 10 314  8.9 999 99.0 9999
2016 05 23 02 20 314  8.4 999 99.0 9999
2016 05 23 02 30 311  8.8 999 99.0 9999
2016 05 23 02 40 312  9.4 999 99.0 9999
2016 05 23 02 50 312  9.1 314 11.5 0208
2016 05 23 03 00 313  8.9 999 99.0 9999
2016 05 23 03 10 307 10.8 999 99.0 9999
2016 05 23 03 20 306  9.3 999 99.0 9999
2016 05 23 03 30 317  9.2 999 99.0 9999
2016 05 23 03 40 316  9.8 999 99.0 9999
2016 05 23 03 50 310  8.7 306 14.0 0303
2016 05 23 04 00 312  8.4 999 99.0 9999
2016 05 23 04 10 316  8.8 999 99.0 9999
2016 05 23 04 20 323  8.5 999 99.0 9999
2016 05 23 04 30 321  8.4 999 99.0 9999
2016 05 23 04 40 318  9.2 999 99.0 9999
2016 05 23 04 50 311  9.6 314 12.3 0439
2016 05 23 05 00 316  9.6 999 99.0 9999
2016 05 23 05 10 316  9.3 999 99.0 9999
2016 05 23 05 20 318  8.8 999 99.0 9999
2016 05 23 05 30 318  8.8 999 99.0 9999
2016 05 23 05 40 320  9.7 999 99.0 9999
2016 05 23 05 50 327  9.3 324 12.0 0535
2016 05 23 06 00 323  7.8 999 99.0 9999
2016 05 23 06 10 322  7.4 999 99.0 9999
2016 05 23 06 20 322  7.5 999 99.0 9999
2016 05 23 06 30 318  8.2 999 99.0 9999
2016 05 23 06 40 322  8.8 999 99.0 9999
2016 05 23 06 50 319  8.3 328 13.2 0628
2016 05 23 07 00 321  8.5 999 99.0 9999
2016 05 23 07 10 315  8.7 999 99.0 9999
2016 05 23 07 20 316  8.1 999 99.0 9999
2016 05 23 07 30 314  9.2 999 99.0 9999
2016 05 23 07 40 317 10.7 999 99.0 9999
2016 05 23 07 50 313 10.1 314 13.1 0738
2016 05 23 08 00 307  9.0 999 99.0 9999
2016 05 23 08 10 309  7.7 999 99.0 9999
2016 05 23 08 20 313  8.2 999 99.0 9999
2016 05 23 08 30 317  8.5 999 99.0 9999
2016 05 23 08 40 317  9.0 999 99.0 9999
2016 05 23 08 50 322  9.9 328 12.6 0840
2016 05 23 09 00 319  9.1 999 99.0 9999
2016 05 23 09 10 323  8.1 999 99.0 9999
2016 05 23 09 20 318  7.5 999 99.0 9999
2016 05 23 09 30 326  8.7 999 99.0 9999
2016 05 23 09 40 330 10.3 999 99.0 9999
2016 05 23 09 50 326 10.2 325 12.9 0946
2016 05 23 10 00 325 10.4 999 99.0 9999
2016 05 23 10 10 324 10.1 999 99.0 9999
2016 05 23 10 20 322 10.3 999 99.0 9999
2016 05 23 10 30 326 10.1 999 99.0 9999
2016 05 23 10 40 323  9.1 999 99.0 9999
2016 05 23 10 50 321  9.4 320 12.9 0959
2016 05 23 11 00 323 10.5 999 99.0 9999
2016 05 23 11 10 323 10.2 999 99.0 9999
2016 05 23 11 20 323 10.3 999 99.0 9999
2016 05 23 11 30 334  9.5 999 99.0 9999
2016 05 23 11 40 334  9.7 999 99.0 9999
2016 05 23 11 50 332  9.0 322 12.6 1054
2016 05 23 12 00 323  8.8 999 99.0 9999
2016 05 23 12 10 314 11.4 999 99.0 9999
2016 05 23 12 20 314 10.8 999 99.0 9999
2016 05 23 12 30 319  9.5 999 99.0 9999
2016 05 23 12 40 322  9.8 999 99.0 9999
2016 05 23 12 50 326 11.4 317 14.3 1205
2016 05 23 13 00 328 10.9 999 99.0 9999
2016 05 23 13 10 332 11.0 999 99.0 9999
2016 05 23 13 20 329 11.0 999 99.0 9999
2016 05 23 13 30 326  9.7 999 99.0 9999
2016 05 23 13 40 326 10.3 999 99.0 9999
2016 05 23 13 50 327 11.3 325 14.4 1343
2016 05 23 14 00 325 10.8 999 99.0 9999
2016 05 23 14 10 326 10.5 999 99.0 9999
2016 05 23 14 20 328 10.2 999 99.0 9999
2016 05 23 14 30 335  9.3 999 99.0 9999
2016 05 23 14 40 331  9.6 999 99.0 9999
2016 05 23 14 50 326 11.8 318 15.7 1440
2016 05 23 15 00 333  9.9 999 99.0 9999
2016 05 23 15 10 338  9.3 999 99.0 9999
2016 05 23 15 20 336  7.5 999 99.0 9999
2016 05 23 15 30 331  7.3 999 99.0 9999
2016 05 23 15 40 342  8.6 999 99.0 9999
2016 05 23 15 50 339  9.3 329 12.9 1451
2016 05 23 16 00 343  9.1 999 99.0 9999
2016 05 23 16 10 341  7.9 999 99.0 9999
2016 05 23 16 20 339  7.8 999 99.0 9999
2016 05 23 16 30 343  7.2 999 99.0 9999
2016 05 23 16 40 341  9.4 999 99.0 9999
2016 05 23 16 50 351  8.8 326 11.6 1633
2016 05 23 17 00 338  8.7 999 99.0 9999
2016 05 23 17 10 338  9.2 999 99.0 9999
2016 05 23 17 20 332  8.6 999 99.0 9999
2016 05 23 17 30 332  7.5 999 99.0 9999
2016 05 23 17 40 335  8.4 999 99.0 9999
2016 05 23 17 50 322  7.1 334 11.5 1707
2016 05 23 18 00 314  6.1 999 99.0 9999
2016 05 23 18 10 342  9.2 999 99.0 9999
2016 05 23 18 20 353  9.6 999 99.0 9999
2016 05 23 18 30 346  9.6 999 99.0 9999
2016 05 23 18 40 342  7.7 999 99.0 9999
2016 05 23 18 50 335  7.1 354 12.8 1808
2016 05 23 19 00 338  7.3 999 99.0 9999
2016 05 23 19 10 332  7.2 999 99.0 9999
2016 05 23 19 20 325  9.6 999 99.0 9999
2016 05 23 19 30 327  9.8 999 99.0 9999
2016 05 23 19 40 334 10.3 999 99.0 9999
2016 05 23 19 50 342  9.1 329 12.7 1931
2016 05 23 20 00 334  8.2 999 99.0 9999
2016 05 23 20 10 330  8.8 999 99.0 9999
2016 05 23 20 20 331  9.0 999 99.0 9999
2016 05 23 20 30 326  9.9 999 99.0 9999
2016 05 23 20 40 324  9.8 999 99.0 9999
2016 05 23 20 50 327  9.4 323 12.2 2029
2016 05 23 21 00 325 10.5 999 99.0 9999
2016 05 23 21 10 326 10.5 999 99.0 9999
2016 05 23 21 20 330 10.2 999 99.0 9999
2016 05 23 21 30 330  9.5 999 99.0 9999
2016 05 23 21 40 331 10.2 999 99.0 9999
2016 05 23 21 50 330  9.8 337 13.4 2113
2016 05 23 22 00 324 11.0 999 99.0 9999
2016 05 23 22 10 319  9.6 999 99.0 9999
2016 05 23 22 20 318  9.0 999 99.0 9999
2016 05 23 22 30 319  9.2 999 99.0 9999
2016 05 23 22 40 319  9.0 999 99.0 9999
2016 05 23 22 50 321  9.0 322 13.7 2151
2016 05 24 00 00 329  9.4 999 99.0 9999
2016 05 24 00 10 327  9.5 999 99.0 9999
2016 05 24 00 20 329  9.3 999 99.0 9999
2016 05 24 00 30 329  8.9 999 99.0 9999
2016 05 24 00 40 331  8.5 999 99.0 9999
2016 05 24 00 50 330  8.3 329 11.4 0049
2016 05 24 01 00 325 10.2 999 99.0 9999
2016 05 24 01 10 334  9.0 999 99.0 9999
2016 05 24 01 20 329  9.3 999 99.0 9999
2016 05 24 01 30 327  9.2 999 99.0 9999
2016 05 24 01 40 330  8.7 999 99.0 9999
2016 05 24 01 50 331  8.8 335 13.2 0117
2016 05 24 02 00 329  9.0 999 99.0 9999
2016 05 24 02 10 330  8.9 999 99.0 9999
2016 05 24 02 20 333  9.2 999 99.0 9999
2016 05 24 02 30 343  9.4 999 99.0 9999
2016 05 24 02 40 342  8.5 999 99.0 9999
2016 05 24 02 50 341  8.1 336 11.4 0218
2016 05 24 03 00 327  9.1 999 99.0 9999
2016 05 24 03 10 330  9.4 999 99.0 9999
2016 05 24 03 20 333  9.8 999 99.0 9999
2016 05 24 03 30 329  9.3 999 99.0 9999
2016 05 24 03 40 326  8.3 999 99.0 9999
2016 05 24 03 50 333  8.3 336 11.7 0306
2016 05 24 04 00 337  9.8 999 99.0 9999
2016 05 24 04 10 331  9.4 999 99.0 9999
2016 05 24 04 20 334  8.8 999 99.0 9999
2016 05 24 04 30 339  9.2 999 99.0 9999
2016 05 24 04 40 344  9.6 999 99.0 9999
2016 05 24 04 50 339  9.0 329 12.8 0359
2016 05 24 05 00 332  8.9 999 99.0 9999
2016 05 24 05 10 333  7.9 999 99.0 9999
2016 05 24 05 20 350  9.1 999 99.0 9999
2016 05 24 05 30 348  8.3 999 99.0 9999
2016 05 24 05 40 339  9.7 999 99.0 9999
2016 05 24 05 50 337  8.8 333 12.5 0533
2016 05 24 06 00 340  9.3 999 99.0 9999
2016 05 24 06 10 337  8.6 999 99.0 9999
2016 05 24 06 20 337  9.3 999 99.0 9999
2016 05 24 06 30 338 10.7 999 99.0 9999
2016 05 24 06 40 341  9.1 999 99.0 9999
2016 05 24 06 50 332  9.7 333 13.1 0624
2016 05 24 07 00 331  9.6 999 99.0 9999
2016 05 24 07 10 330  8.7 999 99.0 9999
2016 05 24 07 20 330  7.7 999 99.0 9999
2016 05 24 07 30 333  8.1 999 99.0 9999
2016 05 24 07 40 336  8.1 999 99.0 9999
2016 05 24 07 50 348  7.9 333 11.5 0654
2016 05 24 08 00 359  7.9 999 99.0 9999
2016 05 24 08 10 353  7.6 999 99.0 9999
2016 05 24 08 20 347  7.1 999 99.0 9999
2016 05 24 08 30 334  7.5 999 99.0 9999
2016 05 24 08 40 331  8.2 999 99.0 9999
2016 05 24 08 50 329  8.3 337 10.5 0840
2016 05 24 09 00 330  8.8 999 99.0 9999
2016 05 24 09 10 332  9.3 999 99.0 9999
2016 05 24 09 20 331  9.3 999 99.0 9999
2016 05 24 09 30 330  8.8 999 99.0 9999
2016 05 24 09 40 329  8.4 999 99.0 9999
2016 05 24 09 50 329  8.3 331 11.5 0905
2016 05 24 10 00 331  9.1 999 99.0 9999
2016 05 24 10 10 328  9.6 999 99.0 9999
2016 05 24 10 20 330  9.1 999 99.0 9999
2016 05 24 10 30 325  7.4 999 99.0 9999
2016 05 24 10 40 331  7.3 999 99.0 9999
2016 05 24 10 50 333  7.8 328 12.2 1009
2016 05 24 11 00 333  8.0 999 99.0 9999
2016 05 24 11 10 335  7.9 999 99.0 9999
2016 05 24 11 20 329  7.9 999 99.0 9999
2016 05 24 11 30 337  8.9 999 99.0 9999
2016 05 24 11 40 338  8.6 999 99.0 9999
2016 05 24 11 50 335  7.2 336 10.5 1121
2016 05 24 12 00 352  7.0 999 99.0 9999
2016 05 24 12 10 355  6.4 999 99.0 9999
2016 05 24 12 20 347  9.2 999 99.0 9999
2016 05 24 12 30 345  8.8 999 99.0 9999
2016 05 24 12 40 342  6.3 999 99.0 9999
2016 05 24 12 50 343  5.9 355 12.1 1218
2016 05 24 13 00 341  6.7 999 99.0 9999
2016 05 24 13 10 335  8.1 999 99.0 9999
2016 05 24 13 20 332  7.5 999 99.0 9999
2016 05 24 13 30 344  8.2 999 99.0 9999
2016 05 24 13 40 334  6.6 999 99.0 9999
2016 05 24 13 50 335  7.5 336 10.3 1326
2016 05 24 14 00 341  7.9 999 99.0 9999
2016 05 24 14 10 336  8.0 999 99.0 9999
2016 05 24 14 20 348  8.7 999 99.0 9999
2016 05 24 14 30 338  7.7 999 99.0 9999
2016 05 24 14 40 334  6.8 999 99.0 9999
2016 05 24 14 50 338  6.8 344 10.4 1419
2016 05 24 15 00 340  7.5 999 99.0 9999
2016 05 24 15 10 341  8.0 999 99.0 9999
2016 05 24 15 20 339  7.4 999 99.0 9999
2016 05 24 15 30 337  7.6 999 99.0 9999
2016 05 24 15 40 340  8.3 999 99.0 9999
2016 05 24 15 50 344  8.4 349 10.1 1546
2016 05 24 16 00 341  7.9 999 99.0 9999
2016 05 24 16 10 336  8.3 999 99.0 9999
2016 05 24 16 20 336  8.2 999 99.0 9999
2016 05 24 16 30 339  8.4 999 99.0 9999
2016 05 24 16 40 353  8.0 999 99.0 9999
2016 05 24 16 50 339  8.2 332 10.7 1605
2016 05 24 17 00 334  8.5 999 99.0 9999
2016 05 24 17 10 337  8.3 999 99.0 9999
2016 05 24 17 20 336  9.3 999 99.0 9999
2016 05 24 17 30 336  8.3 999 99.0 9999
2016 05 24 17 40 333  8.8 999 99.0 9999
2016 05 24 17 50 340  8.4 345 11.1 1713
2016 05 24 18 00 336  8.2 999 99.0 9999
2016 05 24 18 10 330  8.2 999 99.0 9999
2016 05 24 18 20 331  8.3 999 99.0 9999
