#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 02 25 17 00  10  6.0   MM    MM    MM    MM  MM 1003.5   4.4   9.6    MM   MM -0.6    MM
2019 02 25 16 50  10  6.0   MM    MM    MM    MM  MM 1003.6   4.5   9.6    MM   MM   MM    MM
2019 02 25 16 40  10  7.0   MM    MM    MM    MM  MM 1003.6   4.4   9.6    MM   MM   MM    MM
2019 02 25 16 30  10  7.0   MM    MM    MM    MM  MM 1003.4   4.6   9.6    MM   MM   MM    MM
2019 02 25 16 20  20  6.0   MM   1.2    MM    MM 296 1003.3   4.7   9.6    MM   MM   MM    MM
2019 02 25 16 10  80  3.0   MM   1.2    11    MM  MM 1003.6   4.7   9.6    MM   MM   MM    MM
2019 02 25 16 00  60  3.0   MM    MM    MM    MM  MM 1003.4   4.9   9.6    MM   MM   MM    MM
2019 02 25 15 50  60  3.0   MM    MM    MM    MM  MM 1003.4   4.8   9.6    MM   MM   MM    MM
2019 02 25 15 40  50  3.0   MM    MM    MM    MM  MM 1003.3   4.7   9.6    MM   MM   MM    MM
2019 02 25 15 30  50  4.0   MM    MM    MM    MM  MM 1003.3   4.7   9.6    MM   MM   MM    MM
2019 02 25 15 20  60  3.0   MM   1.3    MM    MM 298 1003.4   4.7   9.6    MM   MM   MM    MM
2019 02 25 15 10  60  4.0   MM   1.3    11    MM  MM 1003.3   4.6   9.6    MM   MM   MM    MM
2019 02 25 15 00  70  4.0   MM    MM    MM    MM  MM 1003.3   4.5   9.6    MM   MM -1.5    MM
2019 02 25 14 50  90  3.0   MM    MM    MM    MM  MM 1003.6   4.3   9.6    MM   MM   MM    MM
2019 02 25 14 40 100  3.0   MM    MM    MM    MM  MM 1003.8   4.3   9.6    MM   MM   MM    MM
2019 02 25 14 30 100  3.0   MM    MM    MM    MM  MM 1003.7   4.5   9.6    MM   MM   MM    MM
2019 02 25 14 20  90  2.0   MM   1.4    MM    MM 290 1004.0   4.7   9.6    MM   MM   MM    MM
2019 02 25 14 10  80  2.0   MM   1.4    10    MM  MM 1004.0   4.7   9.6    MM   MM   MM    MM
2019 02 25 14 00  80  2.0   MM    MM    MM    MM  MM 1004.1   4.7   9.6    MM   MM   MM    MM
2019 02 25 13 50  70  2.0   MM    MM    MM    MM  MM 1004.2   4.7   9.6    MM   MM   MM    MM
2019 02 25 13 40  70  2.0   MM    MM    MM    MM  MM 1004.3   4.7   9.6    MM   MM   MM    MM
2019 02 25 13 30  70  3.0   MM    MM    MM    MM  MM 1004.2   4.8   9.6    MM   MM   MM    MM
2019 02 25 13 20  70  4.0   MM   1.4    MM    MM 286 1004.1   4.8   9.6    MM   MM   MM    MM
2019 02 25 13 10  60  4.0   MM   1.5    11    MM  MM 1004.3   4.8   9.6    MM   MM   MM    MM
2019 02 25 13 00  70  4.0   MM    MM    MM    MM  MM 1004.3   4.9   9.6    MM   MM -2.9    MM
2019 02 25 12 50  80  4.0   MM    MM    MM    MM  MM 1004.3   4.9   9.6    MM   MM   MM    MM
2019 02 25 12 40  80  4.0   MM    MM    MM    MM  MM 1004.4   4.9   9.6    MM   MM   MM    MM
2019 02 25 12 30  70  5.0   MM    MM    MM    MM  MM 1004.2   5.0   9.6    MM   MM   MM    MM
2019 02 25 12 20  70  4.0   MM   1.4    MM    MM 265 1004.4   5.0   9.6    MM   MM   MM    MM
2019 02 25 12 10  70  4.0   MM   1.4    11    MM  MM 1004.7   4.9   9.6    MM   MM   MM    MM
2019 02 25 12 00  60  4.0   MM    MM    MM    MM  MM 1004.8   5.0   9.6    MM   MM   MM    MM
2019 02 25 11 50  70  5.0   MM    MM    MM    MM  MM 1004.9   5.1   9.6    MM   MM   MM    MM
2019 02 25 11 40  70  5.0   MM    MM    MM    MM  MM 1005.0   5.1   9.7    MM   MM   MM    MM
2019 02 25 11 30  70  5.0   MM    MM    MM    MM  MM 1005.1   5.1   9.7    MM   MM   MM    MM
2019 02 25 11 20  80  5.0   MM   1.5    MM    MM 268 1005.3   5.0   9.7    MM   MM   MM    MM
2019 02 25 11 10  70  5.0   MM   1.5     9    MM  MM 1005.6   5.1   9.7    MM   MM   MM    MM
2019 02 25 11 00  80  5.0   MM    MM    MM    MM  MM 1005.7   5.2   9.7    MM   MM -2.7    MM
2019 02 25 10 50  90  5.0   MM    MM    MM    MM  MM 1005.8   5.3   9.7    MM   MM   MM    MM
2019 02 25 10 40 100  6.0   MM    MM    MM    MM  MM 1006.2   5.3   9.7    MM   MM   MM    MM
2019 02 25 10 30 100  5.0   MM    MM    MM    MM  MM 1006.5   5.4   9.7    MM   MM   MM    MM
2019 02 25 10 20  90  5.0   MM   1.6    MM    MM 275 1006.7   5.4   9.7    MM   MM   MM    MM
2019 02 25 10 10 100  5.0   MM   1.6     7    MM  MM 1006.8   5.4   9.7    MM   MM   MM    MM
2019 02 25 10 00 100  5.0   MM    MM    MM    MM  MM 1007.1   5.5   9.7    MM   MM   MM    MM
2019 02 25 09 50 100  5.0   MM    MM    MM    MM  MM 1007.2   5.5   9.7    MM   MM   MM    MM
2019 02 25 09 40 100  5.0   MM    MM    MM    MM  MM 1007.4   5.6   9.7    MM   MM   MM    MM
2019 02 25 09 30 100  5.0   MM    MM    MM    MM  MM 1007.6   5.5   9.7    MM   MM   MM    MM
2019 02 25 09 20 100  6.0   MM   1.7    MM    MM 280 1007.7   5.5   9.7    MM   MM   MM    MM
2019 02 25 09 10 100  6.0   MM   1.7    11    MM  MM 1007.6   5.6   9.7    MM   MM   MM    MM
2019 02 25 09 00 100  6.0   MM    MM    MM    MM  MM 1007.6   5.5   9.7    MM   MM -2.4    MM
2019 02 25 08 50 100  6.0   MM    MM    MM    MM  MM 1007.6   5.5   9.7    MM   MM   MM    MM
2019 02 25 08 40  90  6.0   MM    MM    MM    MM  MM 1007.8   5.6   9.7    MM   MM   MM    MM
2019 02 25 08 30  90  7.0   MM    MM    MM    MM  MM 1007.9   5.5   9.7    MM   MM   MM    MM
2019 02 25 08 20  90  7.0   MM   1.6    MM    MM 287 1008.0   5.4   9.7    MM   MM   MM    MM
2019 02 25 08 10  80  7.0   MM   1.6    11    MM  MM 1008.2   5.5   9.7    MM   MM   MM    MM
2019 02 25 08 00  90  7.0   MM    MM    MM    MM  MM 1008.3   5.5   9.7    MM   MM   MM    MM
2019 02 25 07 50  90  7.0   MM    MM    MM    MM  MM 1008.5   5.5   9.7    MM   MM   MM    MM
2019 02 25 07 40  90  8.0   MM    MM    MM    MM  MM 1008.5   5.7   9.7    MM   MM   MM    MM
2019 02 25 07 30  90  7.0   MM    MM    MM    MM  MM 1008.7   5.8   9.7    MM   MM   MM    MM
2019 02 25 07 20  90  6.0   MM   1.7    MM    MM 295 1008.8   5.8   9.7    MM   MM   MM    MM
2019 02 25 07 10  90  6.0   MM   1.7    11    MM  MM 1009.1   5.9   9.8    MM   MM   MM    MM
2019 02 25 07 00  90  6.0   MM    MM    MM    MM  MM 1009.1   5.9   9.8    MM   MM -1.6    MM
2019 02 25 06 50  90  6.0   MM    MM    MM    MM  MM 1009.2   6.0   9.8    MM   MM   MM    MM
2019 02 25 06 40  90  5.0   MM    MM    MM    MM  MM 1009.4   6.1   9.8    MM   MM   MM    MM
2019 02 25 06 30  90  5.0   MM    MM    MM    MM  MM 1009.4   6.2   9.8    MM   MM   MM    MM
2019 02 25 06 20 100  5.0   MM   1.6    MM    MM 288 1009.7   6.2   9.8    MM   MM   MM    MM
2019 02 25 06 10 100  5.0   MM   1.6    11    MM  MM 1009.8   6.2   9.8    MM   MM   MM    MM
2019 02 25 06 00 100  4.0   MM    MM    MM    MM  MM 1009.9   6.2   9.8    MM   MM   MM    MM
2019 02 25 05 50 100  4.0   MM    MM    MM    MM  MM 1010.0   6.3   9.8    MM   MM   MM    MM
2019 02 25 05 40 100  4.0   MM    MM    MM    MM  MM 1010.0   6.3   9.8    MM   MM   MM    MM
2019 02 25 05 30  90  4.0   MM    MM    MM    MM  MM 1010.1   6.4   9.8    MM   MM   MM    MM
2019 02 25 05 20  90  4.0   MM   1.8    MM    MM 278 1010.2   6.3   9.8    MM   MM   MM    MM
2019 02 25 05 10  90  4.0   MM   1.8    11    MM  MM 1010.2   6.4   9.8    MM   MM   MM    MM
2019 02 25 05 00  80  4.0   MM    MM    MM    MM  MM 1010.2   6.7   9.8    MM   MM -1.0    MM
2019 02 25 04 50  70  4.0   MM    MM    MM    MM  MM 1010.3   6.9   9.7    MM   MM   MM    MM
2019 02 25 04 40  50  4.0   MM    MM    MM    MM  MM 1010.3   6.9   9.7    MM   MM   MM    MM
2019 02 25 04 30  60  4.0   MM    MM    MM    MM  MM 1010.5   7.0   9.7    MM   MM   MM    MM
2019 02 25 04 20  60  4.0   MM   1.8    MM    MM 283 1010.7   7.1   9.7    MM   MM   MM    MM
2019 02 25 04 10  60  3.0   MM   1.8    12    MM  MM 1010.6   7.1   9.7    MM   MM   MM    MM
2019 02 25 04 00  50  3.0   MM    MM    MM    MM  MM 1010.6   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 50  50  3.0   MM    MM    MM    MM  MM 1010.7   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 40  50  3.0   MM    MM    MM    MM  MM 1010.7   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 30  70  3.0   MM    MM    MM    MM  MM 1010.9   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 20  60  3.0   MM   2.1    MM    MM 285 1011.0   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 10  50  3.0   MM   2.1    12    MM  MM 1011.2   7.1   9.7    MM   MM   MM    MM
2019 02 25 03 00  60  3.0   MM    MM    MM    MM  MM 1011.1   7.0   9.7    MM   MM -1.0    MM
2019 02 25 02 50  60  3.0   MM    MM    MM    MM  MM 1011.2   7.0   9.7    MM   MM   MM    MM
2019 02 25 02 40  60  3.0   MM    MM    MM    MM  MM 1011.1   7.1   9.7    MM   MM   MM    MM
2019 02 25 02 30  60  3.0   MM    MM    MM    MM  MM 1011.1   7.1   9.7    MM   MM   MM    MM
2019 02 25 02 20  70  3.0   MM   2.0    MM    MM 284 1011.2   7.0   9.7    MM   MM   MM    MM
2019 02 25 02 10  80  3.0   MM   2.0    11    MM  MM 1011.2   7.0   9.7    MM   MM   MM    MM
2019 02 25 02 00  50  3.0   MM    MM    MM    MM  MM 1011.2   7.0   9.7    MM   MM   MM    MM
2019 02 25 01 50  70  3.0   MM    MM    MM    MM  MM 1011.2   7.0   9.7    MM   MM   MM    MM
2019 02 25 01 40  50  3.0   MM    MM    MM    MM  MM 1011.3   7.0   9.7    MM   MM   MM    MM
2019 02 25 01 30  60  2.0   MM    MM    MM    MM  MM 1011.4   7.0   9.7    MM   MM   MM    MM
2019 02 25 01 20  60  2.0   MM   1.9    MM    MM 273 1011.4   7.0   9.7    MM   MM   MM    MM
2019 02 25 01 10  70  2.0   MM   1.9    12    MM  MM 1011.4   7.0   9.8    MM   MM   MM    MM
2019 02 25 01 00  60  2.0   MM    MM    MM    MM  MM 1011.6   7.0   9.8    MM   MM -0.7    MM
2019 02 25 00 50  60  2.0   MM    MM    MM    MM  MM 1011.8   7.0   9.8    MM   MM   MM    MM
2019 02 25 00 40  80  2.0   MM    MM    MM    MM  MM 1011.9   7.0   9.8    MM   MM   MM    MM
2019 02 25 00 30  80  2.0   MM    MM    MM    MM  MM 1011.9   7.1   9.8    MM   MM   MM    MM
2019 02 25 00 20  70  2.0   MM   1.9    MM    MM 282 1012.0   7.0   9.8    MM   MM   MM    MM
2019 02 25 00 10  70  2.0   MM   1.9    12    MM  MM 1012.1   7.0   9.8    MM   MM   MM    MM
2019 02 25 00 00  70  2.0   MM    MM    MM    MM  MM 1012.0   7.0   9.8    MM   MM   MM    MM
2019 02 24 23 50  50  2.0   MM    MM    MM    MM  MM 1012.2   7.1   9.8    MM   MM   MM    MM
2019 02 24 23 40  60  2.0   MM    MM    MM    MM  MM 1012.1   7.1   9.8    MM   MM   MM    MM
2019 02 24 23 30  40  2.0   MM    MM    MM    MM  MM 1012.0   7.1   9.8    MM   MM   MM    MM
2019 02 24 23 20  30  2.0   MM   1.8    MM    MM 272 1012.1   7.1   9.8    MM   MM   MM    MM
2019 02 24 23 10  20  3.0   MM   1.8    12    MM  MM 1012.2   7.0   9.8    MM   MM   MM    MM
2019 02 24 23 00  30  3.0   MM    MM    MM    MM  MM 1012.3   7.0   9.8    MM   MM -0.6    MM
2019 02 24 22 50  30  3.0   MM    MM    MM    MM  MM 1012.3   7.0   9.8    MM   MM   MM    MM
2019 02 24 22 40  20  3.0   MM    MM    MM    MM  MM 1012.3   7.0   9.8    MM   MM   MM    MM
2019 02 24 22 30  10  3.0   MM    MM    MM    MM  MM 1012.3   7.0   9.8    MM   MM   MM    MM
2019 02 24 22 20  10  4.0   MM   2.2    MM    MM 280 1012.3   7.1   9.8    MM   MM   MM    MM
2019 02 24 22 10  30  4.0   MM   2.2    13    MM  MM 1012.4   7.1   9.8    MM   MM   MM    MM
2019 02 24 22 00  20  4.0   MM    MM    MM    MM  MM 1012.4   7.2   9.8    MM   MM   MM    MM
2019 02 24 21 50  10  4.0   MM    MM    MM    MM  MM 1012.5   7.2   9.8    MM   MM   MM    MM
2019 02 24 21 40  20  4.0   MM    MM    MM    MM  MM 1012.6   7.3   9.8    MM   MM   MM    MM
2019 02 24 21 30  10  4.0   MM    MM    MM    MM  MM 1012.7   7.4   9.8    MM   MM   MM    MM
2019 02 24 21 20 350  4.0   MM   2.4    MM    MM 277 1012.7   7.5   9.8    MM   MM   MM    MM
2019 02 24 21 10 340  4.0   MM   2.4    12    MM  MM 1012.9   7.5   9.8    MM   MM   MM    MM
2019 02 24 21 00 360  4.0   MM    MM    MM    MM  MM 1012.9   7.4   9.7    MM   MM +0.0    MM
2019 02 24 20 50 340  4.0   MM    MM    MM    MM  MM 1012.9   7.4   9.7    MM   MM   MM    MM
2019 02 24 20 40 340  4.0   MM    MM    MM    MM  MM 1013.0   7.4   9.7    MM   MM   MM    MM
2019 02 24 20 30 350  3.0   MM    MM    MM    MM  MM 1013.0   7.5   9.7    MM   MM   MM    MM
2019 02 24 20 20 350  4.0   MM   2.4    MM    MM 269 1012.9   7.4   9.7    MM   MM   MM    MM
2019 02 24 20 10 360  4.0   MM   2.4    11    MM  MM 1012.9   7.3   9.7    MM   MM   MM    MM
2019 02 24 20 00 340  5.0   MM    MM    MM    MM  MM 1012.9   7.4   9.7    MM   MM   MM    MM
2019 02 24 19 50 330  6.0   MM    MM    MM    MM  MM 1013.0   7.5   9.7    MM   MM   MM    MM
2019 02 24 19 40 320  4.0   MM    MM    MM    MM  MM 1013.1   7.7   9.7    MM   MM   MM    MM
2019 02 24 19 30 300  3.0   MM    MM    MM    MM  MM 1013.1   7.6   9.8    MM   MM   MM    MM
2019 02 24 19 20 320  4.0   MM   2.3    MM    MM 257 1012.9   7.6   9.8    MM   MM   MM    MM
2019 02 24 19 10 330  3.0   MM   2.3     8    MM  MM 1013.0   7.6   9.8    MM   MM   MM    MM
2019 02 24 19 00 320  3.0   MM    MM    MM    MM  MM 1013.2   7.5   9.7    MM   MM +0.6    MM
2019 02 24 18 50 310  4.0   MM    MM    MM    MM  MM 1013.2   7.5   9.7    MM   MM   MM    MM
2019 02 24 18 40 320  3.0   MM    MM    MM    MM  MM 1013.3   7.5   9.7    MM   MM   MM    MM
2019 02 24 18 30 330  4.0   MM    MM    MM    MM  MM 1013.2   7.5   9.7    MM   MM   MM    MM
2019 02 24 18 20 320  4.0   MM   2.6    MM    MM 256 1013.1   7.5   9.7    MM   MM   MM    MM
2019 02 24 18 10 340  4.0   MM   2.6     8    MM  MM 1013.1   7.4   9.7    MM   MM   MM    MM
2019 02 24 18 00 340  5.0   MM    MM    MM    MM  MM 1012.9   7.3   9.7    MM   MM   MM    MM
2019 02 24 17 50 330  5.0   MM    MM    MM    MM  MM 1013.0   7.4   9.7    MM   MM   MM    MM
2019 02 24 17 40 330  4.0   MM    MM    MM    MM  MM 1013.1   7.3   9.7    MM   MM   MM    MM
2019 02 24 17 30 280  2.0   MM    MM    MM    MM  MM 1013.0   7.0   9.7    MM   MM   MM    MM
2019 02 24 17 20 200  3.0   MM   3.0    MM    MM 261 1013.1   6.8   9.7    MM   MM   MM    MM
2019 02 24 17 10 200  3.0   MM   3.0    13    MM  MM 1013.1   6.8   9.7    MM   MM   MM    MM
2019 02 24 17 00 200  3.0   MM    MM    MM    MM  MM 1013.0   6.7   9.7    MM   MM +0.6    MM
2019 02 24 16 50 200  3.0   MM    MM    MM    MM  MM 1013.2   6.6   9.7    MM   MM   MM    MM
2019 02 24 16 40 190  3.0   MM    MM    MM    MM  MM 1013.0   6.5   9.7    MM   MM   MM    MM
2019 02 24 16 30 170  2.0   MM    MM    MM    MM  MM 1013.0   6.4   9.7    MM   MM   MM    MM
2019 02 24 16 20 160  2.0   MM   2.8    MM    MM 255 1012.7   6.2   9.7    MM   MM   MM    MM
2019 02 24 16 10 170  3.0   MM   2.8    13    MM  MM 1012.7   6.2   9.7    MM   MM   MM    MM
2019 02 24 16 00 190  4.0   MM    MM    MM    MM  MM 1012.6   6.3   9.7    MM   MM   MM    MM
2019 02 24 15 50 190  4.0   MM    MM    MM    MM  MM 1012.6   6.2   9.7    MM   MM   MM    MM
2019 02 24 15 40 190  3.0   MM    MM    MM    MM  MM 1012.5   6.2   9.7    MM   MM   MM    MM
2019 02 24 15 30 180  3.0   MM    MM    MM    MM  MM 1012.4   6.1   9.7    MM   MM   MM    MM
2019 02 24 15 20 180  3.0   MM   2.9    MM    MM 260 1012.5   6.1   9.7    MM   MM   MM    MM
2019 02 24 15 10 170  3.0   MM   2.9    13    MM  MM 1012.4   6.2   9.7    MM   MM   MM    MM
2019 02 24 15 00 180  3.0   MM    MM    MM    MM  MM 1012.5   6.1   9.7    MM   MM +0.0    MM
2019 02 24 14 50 170  2.0   MM    MM    MM    MM  MM 1012.6   6.1   9.7    MM   MM   MM    MM
2019 02 24 14 40 210  1.0   MM    MM    MM    MM  MM 1012.5   6.1   9.7    MM   MM   MM    MM
2019 02 24 14 30 160  1.0   MM    MM    MM    MM  MM 1012.6   6.0   9.7    MM   MM   MM    MM
2019 02 24 14 20 140  1.0   MM   3.0    MM    MM 266 1012.6   6.0   9.8    MM   MM   MM    MM
2019 02 24 14 10 140  2.0   MM   3.0    13    MM  MM 1012.5   5.9   9.8    MM   MM   MM    MM
2019 02 24 14 00 130  3.0   MM    MM    MM    MM  MM 1012.5   5.9   9.8    MM   MM   MM    MM
2019 02 24 13 50 120  3.0   MM    MM    MM    MM  MM 1012.4   5.8   9.8    MM   MM   MM    MM
2019 02 24 13 40 120  3.0   MM    MM    MM    MM  MM 1012.4   5.7   9.8    MM   MM   MM    MM
2019 02 24 13 30 120  3.0   MM    MM    MM    MM  MM 1012.5   5.7   9.8    MM   MM   MM    MM
2019 02 24 13 20 110  3.0   MM   2.6    MM    MM 265 1012.6   5.7   9.8    MM   MM   MM    MM
2019 02 24 13 10 110  3.0   MM   2.6    13    MM  MM 1012.6   5.8   9.8    MM   MM   MM    MM
2019 02 24 13 00 100  3.0   MM    MM    MM    MM  MM 1012.7   5.9   9.8    MM   MM -0.8    MM
2019 02 24 12 50  70  3.0   MM    MM    MM    MM  MM 1012.7   5.9   9.8    MM   MM   MM    MM
2019 02 24 12 40  80  2.0   MM    MM    MM    MM  MM 1012.7   6.0   9.8    MM   MM   MM    MM
2019 02 24 12 30  90  3.0   MM    MM    MM    MM  MM 1012.7   6.4   9.8    MM   MM   MM    MM
2019 02 24 12 20  80  2.0   MM   2.8    MM    MM 300 1012.7   6.4   9.8    MM   MM   MM    MM
2019 02 24 12 10  60  2.0   MM   2.8    13    MM  MM 1012.8   6.4   9.8    MM   MM   MM    MM
2019 02 24 12 00  50  3.0   MM    MM    MM    MM  MM 1012.7   6.5   9.8    MM   MM   MM    MM
2019 02 24 11 50  60  4.0   MM    MM    MM    MM  MM 1012.6   6.6   9.9    MM   MM   MM    MM
2019 02 24 11 40  20  4.0   MM    MM    MM    MM  MM 1012.7   6.7   9.9    MM   MM   MM    MM
2019 02 24 11 30  20  4.0   MM    MM    MM    MM  MM 1012.7   6.8  10.0    MM   MM   MM    MM
2019 02 24 11 20  30  4.0   MM   2.6    MM    MM 299 1012.8   6.9  10.0    MM   MM   MM    MM
2019 02 24 11 10  30  4.0   MM   2.6    12    MM  MM 1012.8   6.9  10.0    MM   MM   MM    MM
2019 02 24 11 00  20  4.0   MM    MM    MM    MM  MM 1012.8   6.9  10.0    MM   MM -2.0    MM
2019 02 24 10 50  20  4.0   MM    MM    MM    MM  MM 1012.9   7.0   9.9    MM   MM   MM    MM
2019 02 24 10 40  20  4.0   MM    MM    MM    MM  MM 1013.1   7.0   9.9    MM   MM   MM    MM
2019 02 24 10 30  10  5.0   MM    MM    MM    MM  MM 1013.3   7.1   9.9    MM   MM   MM    MM
2019 02 24 10 20 360  5.0   MM   2.8    MM    MM 305 1013.4   7.1   9.9    MM   MM   MM    MM
2019 02 24 10 10  10  5.0   MM   2.8    13    MM  MM 1013.5   7.2   9.9    MM   MM   MM    MM
2019 02 24 10 00  10  5.0   MM    MM    MM    MM  MM 1013.5   7.1   9.9    MM   MM   MM    MM
2019 02 24 09 50  10  5.0   MM    MM    MM    MM  MM 1013.4   7.2   9.9    MM   MM   MM    MM
2019 02 24 09 40  10  5.0   MM    MM    MM    MM  MM 1013.4   7.2   9.9    MM   MM   MM    MM
2019 02 24 09 30 340  5.0   MM    MM    MM    MM  MM 1013.7   7.2   9.9    MM   MM   MM    MM
2019 02 24 09 20 340  5.0   MM   2.5    MM    MM 306 1013.7   7.4   9.9    MM   MM   MM    MM
2019 02 24 09 10 340  5.0   MM   2.5    13    MM  MM 1013.8   7.4   9.9    MM   MM   MM    MM
2019 02 24 09 00 320  4.0   MM    MM    MM    MM  MM 1014.0   7.4   9.9    MM   MM -2.5    MM
2019 02 24 08 50 310  4.0   MM    MM    MM    MM  MM 1014.1   7.3   9.9    MM   MM   MM    MM
2019 02 24 08 40 300  4.0   MM    MM    MM    MM  MM 1014.3   7.4   9.9    MM   MM   MM    MM
2019 02 24 08 30 300  4.0   MM    MM    MM    MM  MM 1014.3   7.3   9.9    MM   MM   MM    MM
2019 02 24 08 20 300  4.0   MM   2.5    MM    MM 311 1014.5   7.2   9.9    MM   MM   MM    MM
2019 02 24 08 10 300  4.0   MM   2.5    13    MM  MM 1014.6   7.2   9.8    MM   MM   MM    MM
2019 02 24 08 00 290  4.0   MM    MM    MM    MM  MM 1014.8   7.2   9.8    MM   MM   MM    MM
2019 02 24 07 50 290  3.0   MM    MM    MM    MM  MM 1014.9   7.1   9.9    MM   MM   MM    MM
2019 02 24 07 40 240  1.0   MM    MM    MM    MM  MM 1015.3   7.2   9.9    MM   MM   MM    MM
2019 02 24 07 30 170  2.0   MM    MM    MM    MM  MM 1015.5   7.2   9.9    MM   MM   MM    MM
2019 02 24 07 20 180  2.0   MM   2.5    MM    MM 311 1015.6   7.3   9.9    MM   MM   MM    MM
2019 02 24 07 10 190  2.0   MM   2.5    13    MM  MM 1015.8   7.3   9.9    MM   MM   MM    MM
2019 02 24 07 00 190  2.0   MM    MM    MM    MM  MM 1015.9   7.4   9.9    MM   MM -1.1    MM
2019 02 24 06 50 200  3.0   MM    MM    MM    MM  MM 1016.2   7.4   9.9    MM   MM   MM    MM
2019 02 24 06 40 210  3.0   MM    MM    MM    MM  MM 1016.2   7.4   9.9    MM   MM   MM    MM
2019 02 24 06 30 220  4.0   MM    MM    MM    MM  MM 1016.3   7.4   9.9    MM   MM   MM    MM
2019 02 24 06 20 200  5.0   MM   2.4    MM    MM 309 1016.4   7.5   9.9    MM   MM   MM    MM
2019 02 24 06 10 200  5.0   MM   2.4    13    MM  MM 1016.2   7.6   9.9    MM   MM   MM    MM
2019 02 24 06 00 200  5.0   MM    MM    MM    MM  MM 1016.4   7.7   9.9    MM   MM   MM    MM
2019 02 24 05 50 190  5.0   MM    MM    MM    MM  MM 1016.4   7.7   9.9    MM   MM   MM    MM
2019 02 24 05 40 190  5.0   MM    MM    MM    MM  MM 1016.4   7.7   9.9    MM   MM   MM    MM
2019 02 24 05 30 190  5.0   MM    MM    MM    MM  MM 1016.3   8.0   9.9    MM   MM   MM    MM
2019 02 24 05 20 190  3.0   MM   2.6    MM    MM 313 1016.5   8.2   9.9    MM   MM   MM    MM
2019 02 24 05 10 190  4.0   MM   2.6    13    MM  MM 1016.5   8.3   9.9    MM   MM   MM    MM
2019 02 24 05 00 200  4.0   MM    MM    MM    MM  MM 1016.6   8.3   9.9    MM   MM -0.9    MM
2019 02 24 04 50 200  4.0   MM    MM    MM    MM  MM 1016.7   8.2   9.9    MM   MM   MM    MM
2019 02 24 04 40 210  4.0   MM    MM    MM    MM  MM 1016.7   8.2   9.9    MM   MM   MM    MM
2019 02 24 04 30 210  4.0   MM    MM    MM    MM  MM 1016.8   8.1   9.9    MM   MM   MM    MM
2019 02 24 04 20 220  4.0   MM   2.9    MM    MM 314 1016.9   8.1   9.9    MM   MM   MM    MM
2019 02 24 04 10 210  4.0   MM   2.9    13    MM  MM 1016.8   8.1   9.9    MM   MM   MM    MM
2019 02 24 04 00 220  4.0   MM    MM    MM    MM  MM 1017.0   8.0   9.9    MM   MM -0.6    MM
2019 02 24 03 50 220  4.0   MM    MM    MM    MM  MM 1017.1   7.9   9.9    MM   MM   MM    MM
2019 02 24 03 40 210  4.0   MM    MM    MM    MM  MM 1017.1   7.8   9.9    MM   MM   MM    MM
2019 02 24 03 30 220  4.0   MM    MM    MM    MM  MM 1017.3   7.7   9.9    MM   MM   MM    MM
2019 02 24 03 20 220  4.0   MM   2.6    MM    MM 314 1017.3   7.6   9.9    MM   MM   MM    MM
2019 02 24 03 10 220  4.0   MM   2.6    13    MM  MM 1017.4   7.5   9.9    MM   MM   MM    MM
2019 02 24 03 00 220  4.0   MM    MM    MM    MM  MM 1017.4   7.6   9.9    MM   MM   MM    MM
2019 02 24 02 50 230  4.0   MM    MM    MM    MM  MM 1017.3   7.7   9.9    MM   MM   MM    MM
2019 02 24 02 40 230  3.0   MM    MM    MM    MM  MM 1017.4   7.8   9.9    MM   MM   MM    MM
2019 02 24 02 30 240  3.0   MM    MM    MM    MM  MM 1017.4   7.8   9.9    MM   MM   MM    MM
2019 02 24 02 20 240  4.0   MM   2.8    MM    MM 314 1017.4   7.8   9.9    MM   MM   MM    MM
2019 02 24 02 10 260  3.0   MM   2.8    13    MM  MM 1017.5   7.8   9.9    MM   MM   MM    MM
2019 02 24 02 00 260  3.0   MM    MM    MM    MM  MM 1017.5   7.7   9.9    MM   MM   MM    MM
2019 02 24 01 50 280  4.0   MM    MM    MM    MM  MM 1017.5   7.7   9.9    MM   MM   MM    MM
