time_index,significant_wave_height_0,energy_period_0
1996-11-06 18:00:00+00:00,2.24818,8.2758
1996-11-06 19:00:00+00:00,2.28528,8.2817
1996-11-06 20:00:00+00:00,2.33226,8.2706
1996-11-06 21:00:00+00:00,2.37087,8.2963
1996-11-06 22:00:00+00:00,2.38969,8.3952
1996-11-06 23:00:00+00:00,2.3923,8.5519
1996-11-07 00:00:00+00:00,2.38382,8.755
1996-11-07 01:00:00+00:00,2.38235,8.9269
1996-11-07 02:00:00+00:00,2.38161,9.0992
1996-11-07 03:00:00+00:00,2.38101,9.279
1996-11-07 04:00:00+00:00,2.38433,9.4431
1996-11-07 05:00:00+00:00,2.3905,9.5923
1996-11-07 06:00:00+00:00,2.39838,9.731
1996-11-07 07:00:00+00:00,2.40777,9.8608
1996-11-07 08:00:00+00:00,2.41917,9.9821
1996-11-07 09:00:00+00:00,2.43339,10.0957
1996-11-07 10:00:00+00:00,2.45082,10.202
1996-11-07 11:00:00+00:00,2.4711,10.3015
1996-11-07 12:00:00+00:00,2.49359,10.3953
1996-11-07 13:00:00+00:00,2.5176,10.4845
1996-11-07 14:00:00+00:00,2.5424,10.5695
1996-11-07 15:00:00+00:00,2.56659,10.648
1996-11-07 16:00:00+00:00,2.58775,10.7157
1996-11-07 17:00:00+00:00,2.60304,10.7647
1996-11-07 18:00:00+00:00,2.61236,10.7678
1996-11-07 19:00:00+00:00,2.62535,10.6506
1996-11-07 20:00:00+00:00,2.61835,10.5626
1996-11-07 21:00:00+00:00,2.59717,10.4601
1996-11-07 22:00:00+00:00,2.5655,10.3481
1996-11-07 23:00:00+00:00,2.5321,10.2088
1996-11-08 00:00:00+00:00,2.49666,10.0615
1996-11-08 01:00:00+00:00,2.45068,9.9538
1996-11-08 02:00:00+00:00,2.39711,9.881
1996-11-08 03:00:00+00:00,2.34574,9.8181
1996-11-08 04:00:00+00:00,2.30412,9.7602
1996-11-08 05:00:00+00:00,2.2761,9.7095
1996-11-08 06:00:00+00:00,2.2628,9.6584
1996-11-08 07:00:00+00:00,2.26129,9.6128
1996-11-08 08:00:00+00:00,2.26841,9.5776
1996-11-08 09:00:00+00:00,2.28242,9.5462
1996-11-08 10:00:00+00:00,2.29931,9.5197
1996-11-08 11:00:00+00:00,2.31403,9.5033
1996-11-08 12:00:00+00:00,2.32217,9.5051
1996-11-08 13:00:00+00:00,2.30916,9.6004
1996-11-08 14:00:00+00:00,2.28796,9.7192
1996-11-08 15:00:00+00:00,2.27122,9.7967
1996-11-08 16:00:00+00:00,2.25569,9.8569
1996-11-08 17:00:00+00:00,2.24096,9.9056
1996-11-08 18:00:00+00:00,2.22681,9.9453
1996-11-08 19:00:00+00:00,2.21149,9.9849
1996-11-08 20:00:00+00:00,2.194,10.0246
1996-11-08 21:00:00+00:00,2.17483,10.0532
1996-11-08 22:00:00+00:00,2.15396,10.0656
1996-11-08 23:00:00+00:00,2.13069,10.0696
1996-11-09 00:00:00+00:00,2.10564,10.0697
1996-11-09 01:00:00+00:00,2.07995,10.0687
1996-11-09 02:00:00+00:00,2.05473,10.0697
1996-11-09 03:00:00+00:00,2.03071,10.0744
1996-11-09 04:00:00+00:00,2.00813,10.0833
1996-11-09 05:00:00+00:00,1.98694,10.095
1996-11-09 06:00:00+00:00,1.96709,10.1075
1996-11-09 07:00:00+00:00,1.94897,10.1206
1996-11-09 08:00:00+00:00,1.93329,10.1353
1996-11-09 09:00:00+00:00,1.92112,10.154
1996-11-09 10:00:00+00:00,1.91342,10.1769
1996-11-09 11:00:00+00:00,1.91809,10.1397
1996-11-09 12:00:00+00:00,1.94924,9.9479
1996-11-09 13:00:00+00:00,1.95079,10.034
1996-11-09 14:00:00+00:00,1.96351,10.0534
1996-11-09 15:00:00+00:00,1.97872,10.067
1996-11-09 16:00:00+00:00,1.99044,10.1094
1996-11-09 17:00:00+00:00,1.99783,10.1789
1996-11-09 18:00:00+00:00,2.00084,10.2666
1996-11-09 19:00:00+00:00,2.00102,10.3515
1996-11-09 20:00:00+00:00,1.99861,10.4248
1996-11-09 21:00:00+00:00,1.99292,10.4838
1996-11-09 22:00:00+00:00,1.98493,10.5192
1996-11-09 23:00:00+00:00,1.97415,10.5427
1996-11-10 00:00:00+00:00,1.96227,10.5577
1996-11-10 01:00:00+00:00,1.9521,10.5684
1996-11-10 02:00:00+00:00,1.9465,10.5863
1996-11-10 03:00:00+00:00,1.94907,10.6302
1996-11-10 04:00:00+00:00,1.96481,10.7206
1996-11-10 05:00:00+00:00,1.99948,10.8749
1996-11-10 06:00:00+00:00,2.05816,11.099
1996-11-10 07:00:00+00:00,2.14219,11.3752
1996-11-10 08:00:00+00:00,2.2482,11.6681
1996-11-10 09:00:00+00:00,2.36868,11.9274
1996-11-10 10:00:00+00:00,2.52095,11.8986
1996-11-10 11:00:00+00:00,2.63636,12.083
1996-11-10 12:00:00+00:00,2.73153,12.2481
1996-11-10 13:00:00+00:00,2.81535,12.3335
1996-11-10 14:00:00+00:00,2.88993,12.3614
1996-11-10 15:00:00+00:00,2.95815,12.3562
1996-11-10 16:00:00+00:00,3.02204,12.3389
1996-11-10 17:00:00+00:00,3.07346,12.3731
1996-11-10 18:00:00+00:00,3.11495,12.4324
1996-11-10 19:00:00+00:00,3.14289,12.5169
1996-11-10 20:00:00+00:00,3.15762,12.5942
1996-11-10 21:00:00+00:00,3.16128,12.6317
1996-11-10 22:00:00+00:00,3.15519,12.6167
1996-11-10 23:00:00+00:00,3.14124,12.55
1996-11-11 00:00:00+00:00,3.1202,12.4403
1996-11-11 01:00:00+00:00,3.09054,12.3107
1996-11-11 02:00:00+00:00,3.05298,12.1721
1996-11-11 03:00:00+00:00,3.01037,12.0272
1996-11-11 04:00:00+00:00,2.96536,11.8815
1996-11-11 05:00:00+00:00,2.92008,11.738
1996-11-11 06:00:00+00:00,2.87492,11.5989
1996-11-11 07:00:00+00:00,2.82872,11.4682
1996-11-11 08:00:00+00:00,2.77983,11.3471
1996-11-11 09:00:00+00:00,2.72834,11.2233
1996-11-11 10:00:00+00:00,2.68469,11.0199
1996-11-11 11:00:00+00:00,2.66462,10.6682
1996-11-11 12:00:00+00:00,2.6811,10.1783
1996-11-11 13:00:00+00:00,2.70765,9.7551
1996-11-11 14:00:00+00:00,2.72264,9.4649
1996-11-11 15:00:00+00:00,2.71876,9.2893
1996-11-11 16:00:00+00:00,2.70382,9.1728
1996-11-11 17:00:00+00:00,2.68959,9.0678
1996-11-11 18:00:00+00:00,2.68132,8.962
1996-11-11 19:00:00+00:00,2.68964,8.8272
1996-11-11 20:00:00+00:00,2.71124,8.6907
1996-11-11 21:00:00+00:00,2.75482,8.528
1996-11-11 22:00:00+00:00,2.7955,8.4295
1996-11-11 23:00:00+00:00,2.83758,8.3627
1996-11-12 00:00:00+00:00,2.87132,8.3301
1996-11-12 01:00:00+00:00,2.86504,8.3887
1996-11-12 02:00:00+00:00,2.82791,8.4922
1996-11-12 03:00:00+00:00,2.78982,8.6043
1996-11-12 04:00:00+00:00,2.76099,8.7058
1996-11-12 05:00:00+00:00,2.74754,8.7804
1996-11-12 06:00:00+00:00,2.74741,8.8374
1996-11-12 07:00:00+00:00,2.74146,8.9409
1996-11-12 08:00:00+00:00,2.73279,9.0775
1996-11-12 09:00:00+00:00,2.73324,9.1898
1996-11-12 10:00:00+00:00,2.74117,9.2782
1996-11-12 11:00:00+00:00,2.7577,9.3332
1996-11-12 12:00:00+00:00,2.78198,9.3555
1996-11-12 13:00:00+00:00,2.81621,9.3367
1996-11-12 14:00:00+00:00,2.85221,9.3144
1996-11-12 15:00:00+00:00,2.8772,9.3153
1996-11-12 16:00:00+00:00,2.88957,9.3257
1996-11-12 17:00:00+00:00,2.89123,9.3334
1996-11-12 18:00:00+00:00,2.8864,9.3325
1996-11-12 19:00:00+00:00,2.88966,9.285
1996-11-12 20:00:00+00:00,2.89616,9.2307
1996-11-12 21:00:00+00:00,2.90386,9.1902
1996-11-12 22:00:00+00:00,2.90031,9.1968
1996-11-12 23:00:00+00:00,2.87536,9.2792
1996-11-13 00:00:00+00:00,2.82977,9.4353
1996-11-13 01:00:00+00:00,2.79554,9.5633
1996-11-13 02:00:00+00:00,2.78087,9.6492
1996-11-13 03:00:00+00:00,2.77734,9.7405
1996-11-13 04:00:00+00:00,2.78037,9.8467
1996-11-13 05:00:00+00:00,2.78565,9.9564
1996-11-13 06:00:00+00:00,2.78838,10.0534
1996-11-13 07:00:00+00:00,2.81047,10.0068
1996-11-13 08:00:00+00:00,2.82918,9.9118
1996-11-13 09:00:00+00:00,2.81278,9.9035
1996-11-13 10:00:00+00:00,2.77015,9.9632
1996-11-13 11:00:00+00:00,2.72007,10.0245
1996-11-13 12:00:00+00:00,2.67141,10.0684
1996-11-13 13:00:00+00:00,2.62576,10.107
1996-11-13 14:00:00+00:00,2.58689,10.1358
1996-11-13 15:00:00+00:00,2.55612,10.1577
1996-11-13 16:00:00+00:00,2.53315,10.1763
1996-11-13 17:00:00+00:00,2.51658,10.194
1996-11-13 18:00:00+00:00,2.50457,10.2122
1996-11-13 19:00:00+00:00,2.49542,10.2302
1996-11-13 20:00:00+00:00,2.48789,10.2472
1996-11-13 21:00:00+00:00,2.48143,10.2616
1996-11-13 22:00:00+00:00,2.47602,10.2708
1996-11-13 23:00:00+00:00,2.47144,10.2732
1996-11-14 00:00:00+00:00,2.46679,10.2713
1996-11-14 01:00:00+00:00,2.45986,10.274
1996-11-14 02:00:00+00:00,2.45094,10.2747
1996-11-14 03:00:00+00:00,2.44043,10.2682
1996-11-14 04:00:00+00:00,2.42908,10.2501
1996-11-14 05:00:00+00:00,2.41898,10.209
1996-11-14 06:00:00+00:00,2.41388,10.1257
1996-11-14 07:00:00+00:00,2.42635,9.9379
1996-11-14 08:00:00+00:00,2.46238,9.6427
1996-11-14 09:00:00+00:00,2.48592,9.4349
1996-11-14 10:00:00+00:00,2.48395,9.3437
1996-11-14 11:00:00+00:00,2.46455,9.3257
1996-11-14 12:00:00+00:00,2.4371,9.3377
1996-11-14 13:00:00+00:00,2.40755,9.3589
1996-11-14 14:00:00+00:00,2.38802,9.3376
1996-11-14 15:00:00+00:00,2.38451,9.2556
1996-11-14 16:00:00+00:00,2.38691,9.1656
1996-11-14 17:00:00+00:00,2.38823,9.0873
1996-11-14 18:00:00+00:00,2.38539,9.0239
1996-11-14 19:00:00+00:00,2.35072,9.0973
1996-11-14 20:00:00+00:00,2.30938,9.1891
1996-11-14 21:00:00+00:00,2.27302,9.245
1996-11-14 22:00:00+00:00,2.23931,9.2809
1996-11-14 23:00:00+00:00,2.20764,9.3035
1996-11-15 00:00:00+00:00,2.17783,9.3189
1996-11-15 01:00:00+00:00,2.1512,9.3227
1996-11-15 02:00:00+00:00,2.12683,9.3201
1996-11-15 03:00:00+00:00,2.10192,9.3242
1996-11-15 04:00:00+00:00,2.07607,9.331
1996-11-15 05:00:00+00:00,2.04947,9.335
1996-11-15 06:00:00+00:00,2.02231,9.3365
1996-11-15 07:00:00+00:00,1.99464,9.334
1996-11-15 08:00:00+00:00,1.96634,9.3285
1996-11-15 09:00:00+00:00,1.9376,9.3209
1996-11-15 10:00:00+00:00,1.90908,9.3102
1996-11-15 11:00:00+00:00,1.88158,9.2968
1996-11-15 12:00:00+00:00,1.85584,9.2811
1996-11-15 13:00:00+00:00,1.83257,9.2607
1996-11-15 14:00:00+00:00,1.81311,9.2239
1996-11-15 15:00:00+00:00,1.7979,9.1629
1996-11-15 16:00:00+00:00,1.78219,9.1142
1996-11-15 17:00:00+00:00,1.7669,9.0714
1996-11-15 18:00:00+00:00,1.75352,9.0251
1996-11-15 19:00:00+00:00,1.74151,8.9837
1996-11-15 20:00:00+00:00,1.73039,8.9529
1996-11-15 21:00:00+00:00,1.71998,8.9342
1996-11-15 22:00:00+00:00,1.71055,8.9262
1996-11-15 23:00:00+00:00,1.70212,8.9239
1996-11-16 00:00:00+00:00,1.69637,8.9111
1996-11-16 01:00:00+00:00,1.69601,8.8714
1996-11-16 02:00:00+00:00,1.70357,8.795
1996-11-16 03:00:00+00:00,1.71733,8.7033
1996-11-16 04:00:00+00:00,1.73423,8.6186
1996-11-16 05:00:00+00:00,1.75173,8.5522
1996-11-16 06:00:00+00:00,1.7666,8.5188
1996-11-16 07:00:00+00:00,1.76683,8.5819
1996-11-16 08:00:00+00:00,1.76294,8.6719
1996-11-16 09:00:00+00:00,1.76589,8.7237
1996-11-16 10:00:00+00:00,1.78148,8.7095
1996-11-16 11:00:00+00:00,1.81858,8.5967
1996-11-16 12:00:00+00:00,1.87703,8.4198
1996-11-16 13:00:00+00:00,1.97159,8.1336
1996-11-16 14:00:00+00:00,2.07371,7.91
1996-11-16 15:00:00+00:00,2.15281,7.7882
1996-11-16 16:00:00+00:00,2.19679,7.7356
1996-11-16 17:00:00+00:00,2.1963,7.7771
1996-11-16 18:00:00+00:00,2.16925,7.8634
1996-11-16 19:00:00+00:00,2.14995,7.9265
1996-11-16 20:00:00+00:00,2.13089,7.9999
1996-11-16 21:00:00+00:00,2.11073,8.1076
1996-11-16 22:00:00+00:00,2.08668,8.2544
1996-11-16 23:00:00+00:00,2.07166,8.3932
1996-11-17 00:00:00+00:00,2.0626,8.5237
1996-11-17 01:00:00+00:00,2.06511,8.5981
1996-11-17 02:00:00+00:00,2.07227,8.652
1996-11-17 03:00:00+00:00,2.07648,8.723
1996-11-17 04:00:00+00:00,2.08646,8.7749
1996-11-17 05:00:00+00:00,2.10393,8.775
1996-11-17 06:00:00+00:00,2.13431,8.7183
1996-11-17 07:00:00+00:00,2.20703,8.4845
1996-11-17 08:00:00+00:00,2.35261,8.0469
1996-11-17 09:00:00+00:00,2.50209,7.7599
1996-11-17 10:00:00+00:00,2.6267,7.6453
1996-11-17 11:00:00+00:00,2.71106,7.67
1996-11-17 12:00:00+00:00,2.76497,7.7171
1996-11-17 13:00:00+00:00,2.76204,7.843
1996-11-17 14:00:00+00:00,2.72686,7.9796
1996-11-17 15:00:00+00:00,2.70667,8.0237
1996-11-17 16:00:00+00:00,2.68832,8.0655
1996-11-17 17:00:00+00:00,2.67967,8.0774
1996-11-17 18:00:00+00:00,2.67564,8.0927
1996-11-17 19:00:00+00:00,2.66218,8.1314
1996-11-17 20:00:00+00:00,2.64854,8.1573
1996-11-17 21:00:00+00:00,2.65403,8.1341
1996-11-17 22:00:00+00:00,2.68804,8.0622
1996-11-17 23:00:00+00:00,2.74648,7.9821
1996-11-18 00:00:00+00:00,2.81311,7.9373
1996-11-18 01:00:00+00:00,2.90892,7.8515
1996-11-18 02:00:00+00:00,2.9351,7.9237
1996-11-18 03:00:00+00:00,2.92967,8.0131
1996-11-18 04:00:00+00:00,2.91986,8.0878
1996-11-18 05:00:00+00:00,2.91708,8.1456
1996-11-18 06:00:00+00:00,2.92195,8.198
1996-11-18 07:00:00+00:00,2.89182,8.3362
1996-11-18 08:00:00+00:00,2.83637,8.5359
1996-11-18 09:00:00+00:00,2.76773,8.822
1996-11-18 10:00:00+00:00,2.69891,9.1738
1996-11-18 11:00:00+00:00,2.64855,9.5091
1996-11-18 12:00:00+00:00,2.6133,9.8196
1996-11-18 13:00:00+00:00,2.58958,10.1159
1996-11-18 14:00:00+00:00,2.57776,10.3993
1996-11-18 15:00:00+00:00,2.57968,10.6602
1996-11-18 16:00:00+00:00,2.59744,10.8845
1996-11-18 17:00:00+00:00,2.62974,11.0654
1996-11-18 18:00:00+00:00,2.66893,11.2117
1996-11-18 19:00:00+00:00,2.70534,11.3418
1996-11-18 20:00:00+00:00,2.73304,11.4675
1996-11-18 21:00:00+00:00,2.75245,11.5904
1996-11-18 22:00:00+00:00,2.76891,11.7006
1996-11-18 23:00:00+00:00,2.79442,11.7804
1996-11-19 00:00:00+00:00,2.84355,11.8089
1996-11-19 01:00:00+00:00,2.92037,11.7871
1996-11-19 02:00:00+00:00,3.00703,11.7416
1996-11-19 03:00:00+00:00,3.08043,11.6932
1996-11-19 04:00:00+00:00,3.1386,11.6067
1996-11-19 05:00:00+00:00,3.19412,11.4751
1996-11-19 06:00:00+00:00,3.23947,11.4451
1996-11-19 07:00:00+00:00,3.33825,11.2875
1996-11-19 08:00:00+00:00,3.55556,10.7565
1996-11-19 09:00:00+00:00,3.64002,10.8266
1996-11-19 10:00:00+00:00,3.67007,11.1155
1996-11-19 11:00:00+00:00,3.78306,11.4084
1996-11-19 12:00:00+00:00,4.32117,11.623
1996-11-19 13:00:00+00:00,5.32675,11.8365
1996-11-19 14:00:00+00:00,6.0207,11.9142
1996-11-19 15:00:00+00:00,6.11721,11.927
1996-11-19 16:00:00+00:00,5.91575,11.9439
1996-11-19 17:00:00+00:00,5.70228,11.8866
1996-11-19 18:00:00+00:00,5.62769,11.593
1996-11-19 19:00:00+00:00,5.52525,11.3637
1996-11-19 20:00:00+00:00,5.28245,11.3536
1996-11-19 21:00:00+00:00,5.02092,11.3648
1996-11-19 22:00:00+00:00,4.80642,11.3178
1996-11-19 23:00:00+00:00,4.62743,11.2446
1996-11-20 00:00:00+00:00,4.45971,11.1865
1996-11-20 01:00:00+00:00,4.30571,11.1267
1996-11-20 02:00:00+00:00,4.16612,11.0812
1996-11-20 03:00:00+00:00,4.04287,11.075
1996-11-20 04:00:00+00:00,3.94243,11.0976
1996-11-20 05:00:00+00:00,3.86205,11.1319
1996-11-20 06:00:00+00:00,3.79209,11.1721
1996-11-20 07:00:00+00:00,3.72721,11.2059
1996-11-20 08:00:00+00:00,3.66177,11.2371
1996-11-20 09:00:00+00:00,3.59324,11.2691
1996-11-20 10:00:00+00:00,3.52197,11.2956
1996-11-20 11:00:00+00:00,3.44725,11.3129
1996-11-20 12:00:00+00:00,3.36961,11.3172
1996-11-20 13:00:00+00:00,3.28684,11.3218
1996-11-20 14:00:00+00:00,3.20485,11.3073
1996-11-20 15:00:00+00:00,3.12688,11.2732
1996-11-20 16:00:00+00:00,3.05565,11.2247
1996-11-20 17:00:00+00:00,2.99221,11.1672
1996-11-20 18:00:00+00:00,2.9347,11.1089
1996-11-20 19:00:00+00:00,2.8811,11.0549
1996-11-20 20:00:00+00:00,2.83007,11.0084
1996-11-20 21:00:00+00:00,2.781,10.9716
1996-11-20 22:00:00+00:00,2.73483,10.9437
1996-11-20 23:00:00+00:00,2.69319,10.9204
1996-11-21 00:00:00+00:00,2.65692,10.8965
1996-11-21 01:00:00+00:00,2.62652,10.8699
1996-11-21 02:00:00+00:00,2.60144,10.8406
1996-11-21 03:00:00+00:00,2.57996,10.8104
1996-11-21 04:00:00+00:00,2.55969,10.7825
1996-11-21 05:00:00+00:00,2.53853,10.7603
1996-11-21 06:00:00+00:00,2.51528,10.7483
1996-11-21 07:00:00+00:00,2.48989,10.7505
1996-11-21 08:00:00+00:00,2.46316,10.7695
1996-11-21 09:00:00+00:00,2.4363,10.805
1996-11-21 10:00:00+00:00,2.41128,10.8463
1996-11-21 11:00:00+00:00,2.41622,10.6829
1996-11-21 12:00:00+00:00,2.40886,10.6543
1996-11-21 13:00:00+00:00,2.40644,10.5903
1996-11-21 14:00:00+00:00,2.40757,10.5187
1996-11-21 15:00:00+00:00,2.41181,10.4447
1996-11-21 16:00:00+00:00,2.41716,10.384
1996-11-21 17:00:00+00:00,2.41563,10.3736
1996-11-21 18:00:00+00:00,2.40792,10.4007
1996-11-21 19:00:00+00:00,2.39088,10.4683
1996-11-21 20:00:00+00:00,2.37185,10.5125
1996-11-21 21:00:00+00:00,2.36471,10.4383
1996-11-21 22:00:00+00:00,2.37905,10.206
1996-11-21 23:00:00+00:00,2.39188,9.9697
1996-11-22 00:00:00+00:00,2.39281,9.7659
1996-11-22 01:00:00+00:00,2.36045,9.694
1996-11-22 02:00:00+00:00,2.30002,9.7666
1996-11-22 03:00:00+00:00,2.24259,9.9724
1996-11-22 04:00:00+00:00,2.24707,10.0888
1996-11-22 05:00:00+00:00,2.30184,10.0709
1996-11-22 06:00:00+00:00,2.35969,9.9548
1996-11-22 07:00:00+00:00,2.41468,9.6973
1996-11-22 08:00:00+00:00,2.46588,9.401
1996-11-22 09:00:00+00:00,2.50252,9.1771
1996-11-22 10:00:00+00:00,2.53245,8.9856
1996-11-22 11:00:00+00:00,2.55659,8.8246
1996-11-22 12:00:00+00:00,2.57651,8.6869
1996-11-22 13:00:00+00:00,2.58377,8.5874
1996-11-22 14:00:00+00:00,2.58372,8.5167
1996-11-22 15:00:00+00:00,2.59996,8.4289
1996-11-22 16:00:00+00:00,2.63415,8.3526
1996-11-22 17:00:00+00:00,2.68287,8.3178
1996-11-22 18:00:00+00:00,2.73404,8.3533
1996-11-22 19:00:00+00:00,2.76829,8.4759
1996-11-22 20:00:00+00:00,2.78578,8.6403
1996-11-22 21:00:00+00:00,2.79214,8.8079
1996-11-22 22:00:00+00:00,2.78501,8.9625
1996-11-22 23:00:00+00:00,2.76976,9.0761
1996-11-23 00:00:00+00:00,2.73652,9.189
1996-11-23 01:00:00+00:00,2.69117,9.2782
1996-11-23 02:00:00+00:00,2.62652,9.3903
1996-11-23 03:00:00+00:00,2.53997,9.5627
1996-11-23 04:00:00+00:00,2.45224,9.7155
1996-11-23 05:00:00+00:00,2.37048,9.8251
1996-11-23 06:00:00+00:00,2.29427,9.9026
1996-11-23 07:00:00+00:00,2.22441,9.9527
1996-11-23 08:00:00+00:00,2.1604,9.9879
1996-11-23 09:00:00+00:00,2.11239,9.9319
1996-11-23 10:00:00+00:00,2.0783,9.8242
1996-11-23 11:00:00+00:00,2.03179,9.8289
1996-11-23 12:00:00+00:00,1.98932,9.8284
1996-11-23 13:00:00+00:00,1.95721,9.7759
1996-11-23 14:00:00+00:00,1.94476,9.606
1996-11-23 15:00:00+00:00,1.94641,9.3631
1996-11-23 16:00:00+00:00,1.93123,9.2218
1996-11-23 17:00:00+00:00,1.91084,9.0914
1996-11-23 18:00:00+00:00,1.90622,8.8666
1996-11-23 19:00:00+00:00,1.96834,8.3487
1996-11-23 20:00:00+00:00,2.09313,7.76
1996-11-23 21:00:00+00:00,2.24266,7.3306
1996-11-23 22:00:00+00:00,2.40585,7.0605
1996-11-23 23:00:00+00:00,2.55856,6.9827
1996-11-24 00:00:00+00:00,2.73379,7.0497
1996-11-24 01:00:00+00:00,2.95717,7.2746
1996-11-24 02:00:00+00:00,3.20519,7.5572
1996-11-24 03:00:00+00:00,3.46836,7.706
1996-11-24 04:00:00+00:00,3.5752,7.9308
1996-11-24 05:00:00+00:00,3.5727,8.0759
1996-11-24 06:00:00+00:00,3.52961,8.1041
1996-11-24 07:00:00+00:00,3.50446,8.0766
1996-11-24 08:00:00+00:00,3.47598,8.0486
1996-11-24 09:00:00+00:00,3.34937,8.0945
1996-11-24 10:00:00+00:00,3.21116,8.144
1996-11-24 11:00:00+00:00,3.08622,8.2412
1996-11-24 12:00:00+00:00,2.98467,8.3011
1996-11-24 13:00:00+00:00,2.83824,8.4617
1996-11-24 14:00:00+00:00,2.70151,8.6351
1996-11-24 15:00:00+00:00,2.5988,8.7773
1996-11-24 16:00:00+00:00,2.51536,8.9173
1996-11-24 17:00:00+00:00,2.45502,9.0606
1996-11-24 18:00:00+00:00,2.42391,9.2188
1996-11-24 19:00:00+00:00,2.4354,9.345
1996-11-24 20:00:00+00:00,2.49778,9.3919
1996-11-24 21:00:00+00:00,2.60579,9.3681
1996-11-24 22:00:00+00:00,2.72767,9.3548
1996-11-24 23:00:00+00:00,2.83217,9.3859
1996-11-25 00:00:00+00:00,2.90727,9.4451
1996-11-25 01:00:00+00:00,2.9335,9.6193
1996-11-25 02:00:00+00:00,2.94223,9.8626
1996-11-25 03:00:00+00:00,2.96978,10.0954
1996-11-25 04:00:00+00:00,3.01451,10.3068
1996-11-25 05:00:00+00:00,3.06176,10.5057
1996-11-25 06:00:00+00:00,3.10389,10.6987
1996-11-25 07:00:00+00:00,3.14105,10.8894
1996-11-25 08:00:00+00:00,3.17544,11.0826
1996-11-25 09:00:00+00:00,3.2084,11.2816
1996-11-25 10:00:00+00:00,3.24045,11.4832
1996-11-25 11:00:00+00:00,3.27156,11.6782
1996-11-25 12:00:00+00:00,3.3008,11.8556
1996-11-25 13:00:00+00:00,3.32637,12.0075
1996-11-25 14:00:00+00:00,3.34645,12.1306
1996-11-25 15:00:00+00:00,3.36036,12.2248
1996-11-25 16:00:00+00:00,3.36869,12.2932
1996-11-25 17:00:00+00:00,3.37237,12.3402
1996-11-25 18:00:00+00:00,3.37303,12.371
1996-11-25 19:00:00+00:00,3.37243,12.3901
1996-11-25 20:00:00+00:00,3.37231,12.4006
1996-11-25 21:00:00+00:00,3.37352,12.4045
1996-11-25 22:00:00+00:00,3.37477,12.4014
1996-11-25 23:00:00+00:00,3.37332,12.3893
1996-11-26 00:00:00+00:00,3.36616,12.367
1996-11-26 01:00:00+00:00,3.35095,12.3339
1996-11-26 02:00:00+00:00,3.32622,12.2901
1996-11-26 03:00:00+00:00,3.29153,12.2358
1996-11-26 04:00:00+00:00,3.24655,12.1708
1996-11-26 05:00:00+00:00,3.19185,12.0955
1996-11-26 06:00:00+00:00,3.12934,12.0122
1996-11-26 07:00:00+00:00,3.06141,11.9237
1996-11-26 08:00:00+00:00,2.99035,11.8329
1996-11-26 09:00:00+00:00,2.91797,11.7422
1996-11-26 10:00:00+00:00,2.84554,11.6531
1996-11-26 11:00:00+00:00,2.77358,11.5665
1996-11-26 12:00:00+00:00,2.70223,11.4821
1996-11-26 13:00:00+00:00,2.63183,11.3984
1996-11-26 14:00:00+00:00,2.56338,11.3123
1996-11-26 15:00:00+00:00,2.49835,11.2208
1996-11-26 16:00:00+00:00,2.43803,11.1228
1996-11-26 17:00:00+00:00,2.3833,11.0163
1996-11-26 18:00:00+00:00,2.33797,10.8717
1996-11-26 19:00:00+00:00,2.33008,10.504
1996-11-26 20:00:00+00:00,2.29304,10.3944
1996-11-26 21:00:00+00:00,2.25947,10.2961
1996-11-26 22:00:00+00:00,2.22955,10.2122
1996-11-26 23:00:00+00:00,2.2087,10.112
1996-11-27 00:00:00+00:00,2.19807,10.0065
1996-11-27 01:00:00+00:00,2.20084,9.8982
1996-11-27 02:00:00+00:00,2.22137,9.7917
1996-11-27 03:00:00+00:00,2.2657,9.6778
1996-11-27 04:00:00+00:00,2.32933,9.5626
1996-11-27 05:00:00+00:00,2.39495,9.4607
1996-11-27 06:00:00+00:00,2.44986,9.3661
1996-11-27 07:00:00+00:00,2.49667,9.2458
1996-11-27 08:00:00+00:00,2.52926,9.141
1996-11-27 09:00:00+00:00,2.55751,9.0198
1996-11-27 10:00:00+00:00,2.5927,8.8465
1996-11-27 11:00:00+00:00,2.61291,8.7132
1996-11-27 12:00:00+00:00,2.61646,8.6153
1996-11-27 13:00:00+00:00,2.62271,8.5028
1996-11-27 14:00:00+00:00,2.615,8.4481
1996-11-27 15:00:00+00:00,2.60472,8.4106
1996-11-27 16:00:00+00:00,2.60467,8.3502
1996-11-27 17:00:00+00:00,2.6157,8.2692
1996-11-27 18:00:00+00:00,2.64562,8.1499
1996-11-27 19:00:00+00:00,2.70336,7.994
1996-11-27 20:00:00+00:00,2.77595,7.8611
1996-11-27 21:00:00+00:00,2.872,7.7415
1996-11-27 22:00:00+00:00,3.00262,7.6311
1996-11-27 23:00:00+00:00,3.17246,7.5562
1996-11-28 00:00:00+00:00,3.38781,7.5482
1996-11-28 01:00:00+00:00,4.02168,7.3475
1996-11-28 02:00:00+00:00,4.11551,7.8891
1996-11-28 03:00:00+00:00,4.05011,8.3258
1996-11-28 04:00:00+00:00,3.86549,8.7009
1996-11-28 05:00:00+00:00,3.6891,8.9555
1996-11-28 06:00:00+00:00,3.52782,9.0585
1996-11-28 07:00:00+00:00,3.44251,8.9101
1996-11-28 08:00:00+00:00,3.45724,8.6532
