Time_UTC,MODAQ_Va_V,MODAQ_Vb_V,MODAQ_Vc_V,MODAQ_Ia_I,MODAQ_Ib_I,MODAQ_Ic_I
2020-02-24 18:15:21.541519246,-10324.439575195312,8928.497650146484,1061.0941467285156,22.586669921875,-20.966033935546875,-1.79962158203125
2020-02-24 18:15:21.541539247,-10373.657501220703,8903.743347167969,1149.1120300292969,22.542877197265625,-20.7696533203125,-2.04803466796875
2020-02-24 18:15:21.541559247,-10426.01089477539,8884.143768310547,1239.5173645019531,22.663421630859375,-20.599517822265625,-2.274322509765625
2020-02-24 18:15:21.541579248,-10474.333526611328,8858.087219238281,1334.2635192871094,22.759246826171875,-20.478668212890625,-2.46063232421875
2020-02-24 18:15:21.541599248,-10519.993530273438,8824.740417480469,1433.8814697265625,22.787017822265625,-20.218658447265625,-2.7734375
2020-02-24 18:15:21.541619249,-10569.63003540039,8794.505828857422,1536.7937927246094,22.76580810546875,-19.99053955078125,-3.026123046875
2020-02-24 18:15:21.541639249,-10610.429870605469,8753.446319580078,1638.5201416015625,22.93792724609375,-19.761810302734375,-3.2806396484375
2020-02-24 18:15:21.541659250,-10650.826629638672,8711.824829101562,1738.0179443359375,22.872772216796875,-19.606781005859375,-3.50311279296875
2020-02-24 18:15:21.541679250,-10689.297149658203,8669.722747802734,1832.9346313476562,22.923583984375,-19.363250732421875,-3.816986083984375
2020-02-24 18:15:21.541699251,-10720.140228271484,8620.706359863281,1922.2818908691406,22.94464111328125,-19.2138671875,-4.037322998046875
2020-02-24 18:15:21.541719251,-10751.452270507812,8574.58901977539,2004.8737487792969,23.0084228515625,-18.9337158203125,-4.313812255859375
2020-02-24 18:15:21.541739252,-10781.849639892578,8525.766418457031,2081.8341674804688,23.04412841796875,-18.66455078125,-4.510040283203125
2020-02-24 18:15:21.541759252,-10808.80923461914,8472.59912109375,2154.5506591796875,23.112640380859375,-18.531951904296875,-4.84039306640625
2020-02-24 18:15:21.541779253,-10839.609680175781,8422.230102539062,2224.364227294922,23.148193359375,-18.254547119140625,-5.115509033203125
2020-02-24 18:15:21.541799253,-10870.650421142578,8368.136505126953,2291.8988647460938,23.222808837890625,-18.03436279296875,-5.384368896484375
2020-02-24 18:15:21.541819254,-10904.260772705078,8314.504119873047,2357.4219970703125,23.33526611328125,-17.78839111328125,-5.716400146484375
2020-02-24 18:15:21.541839254,-10945.355163574219,8265.95669555664,2423.386962890625,23.343963623046875,-17.593841552734375,-6.031341552734375
2020-02-24 18:15:21.541859255,-10987.116180419922,8215.219482421875,2490.7549438476562,23.46038818359375,-17.396240234375,-6.280364990234375
2020-02-24 18:15:21.541879255,-11033.35366821289,8166.117828369141,2560.087921142578,23.471527099609375,-17.17803955078125,-6.544952392578125
2020-02-24 18:15:21.541899256,-11080.656982421875,8119.252471923828,2629.48291015625,23.5394287109375,-16.920318603515625,-6.804656982421875
2020-02-24 18:15:21.541919256,-11126.227844238281,8070.88720703125,2700.5560913085938,23.56903076171875,-16.76025390625,-7.11029052734375
2020-02-24 18:15:21.541939257,-11171.275482177734,8024.645843505859,2772.323028564453,23.59466552734375,-16.470794677734375,-7.352142333984375
2020-02-24 18:15:21.541959257,-11212.412506103516,7976.75341796875,2845.713897705078,23.6395263671875,-16.31683349609375,-7.648162841796875
2020-02-24 18:15:21.541979258,-11248.158386230469,7925.403839111328,2919.9225463867188,23.718109130859375,-16.08734130859375,-7.91015625
2020-02-24 18:15:21.541999258,-11279.396789550781,7871.228851318359,2996.9488525390625,23.815155029296875,-15.842742919921875,-8.111572265625
2020-02-24 18:15:21.542019259,-11304.174346923828,7811.4766845703125,3076.928466796875,23.883514404296875,-15.6927490234375,-8.37066650390625
2020-02-24 18:15:21.542039259,-11324.793243408203,7748.891357421875,3157.8731384277344,23.868255615234375,-15.447235107421875,-8.5528564453125
2020-02-24 18:15:21.542059260,-11341.520904541016,7682.5543212890625,3239.279022216797,23.939208984375,-15.361785888671875,-8.848114013671875
2020-02-24 18:15:21.542079260,-11354.233306884766,7614.469329833984,3319.2392578125,24.0234375,-15.178375244140625,-8.9697265625
2020-02-24 18:15:21.542099260,-11366.558135986328,7544.849548339844,3399.5676879882812,24.030303955078125,-14.987640380859375,-9.204864501953125
2020-02-24 18:15:21.542119261,-11379.04574584961,7471.749359130859,3480.6945190429688,24.14520263671875,-14.905853271484375,-9.449920654296875
2020-02-24 18:15:21.542139262,-11392.618560791016,7397.81201171875,3561.360137939453,24.208831787109375,-14.77630615234375,-9.57672119140625
2020-02-24 18:15:21.542159262,-11406.78823852539,7322.273986816406,3640.7157592773438,24.296112060546875,-14.6759033203125,-9.820709228515625
2020-02-24 18:15:21.542179262,-11421.77182006836,7245.503479003906,3717.075439453125,24.33258056640625,-14.564971923828125,-10.045318603515625
2020-02-24 18:15:21.542199263,-11436.030639648438,7169.418975830078,3788.1292419433594,24.484710693359375,-14.460601806640625,-10.153350830078125
2020-02-24 18:15:21.542219264,-11448.208190917969,7093.524383544922,3853.873291015625,24.483795166015625,-14.297027587890625,-10.410919189453125
2020-02-24 18:15:21.542239264,-11460.029174804688,7016.967041015625,3915.764862060547,24.535675048828125,-14.24163818359375,-10.593414306640625
2020-02-24 18:15:21.542259264,-11469.99755859375,6941.045318603516,3972.935791015625,24.61273193359375,-14.02099609375,-10.81390380859375
2020-02-24 18:15:21.542279265,-11478.299377441406,6864.9918212890625,4028.285125732422,24.651947021484375,-13.915252685546875,-10.951690673828125
2020-02-24 18:15:21.542299266,-11486.837615966797,6787.783355712891,4083.2623901367188,24.72808837890625,-13.723297119140625,-11.197357177734375
2020-02-24 18:15:21.542319266,-11494.457305908203,6708.9083251953125,4139.472137451172,24.8455810546875,-13.59222412109375,-11.39984130859375
2020-02-24 18:15:21.542339266,-11501.197204589844,6629.796875,4198.367767333984,24.86175537109375,-13.437042236328125,-11.620941162109375
2020-02-24 18:15:21.542359267,-11508.94091796875,6549.503326416016,4260.0810546875,24.91424560546875,-13.2452392578125,-11.778564453125
2020-02-24 18:15:21.542379268,-11514.227416992188,6466.2099609375,4324.88330078125,24.942169189453125,-13.0792236328125,-12.012939453125
2020-02-24 18:15:21.542399268,-11518.494598388672,6380.44775390625,4394.421691894531,25.015411376953125,-13.005218505859375,-12.181854248046875
2020-02-24 18:15:21.542419268,-11521.816101074219,6291.096618652344,4468.533447265625,25.050506591796875,-12.9351806640625,-12.318267822265625
2020-02-24 18:15:21.542439269,-11522.075775146484,6198.501495361328,4545.552001953125,25.149993896484375,-12.8289794921875,-12.402801513671875
2020-02-24 18:15:21.542459270,-11521.145599365234,6107.169860839844,4622.159729003906,25.13885498046875,-12.770843505859375,-12.5567626953125
2020-02-24 18:15:21.542479270,-11518.234924316406,6015.148345947266,4698.1318359375,25.1470947265625,-12.7001953125,-12.620849609375
2020-02-24 18:15:21.542499270,-11513.599548339844,5924.0260009765625,4772.875335693359,25.18951416015625,-12.637939453125,-12.77099609375
2020-02-24 18:15:21.542519271,-11508.173522949219,5835.581787109375,4845.03759765625,25.35919189453125,-12.64068603515625,-12.829132080078125
2020-02-24 18:15:21.542539272,-11502.185516357422,5749.955230712891,4913.874481201172,25.355377197265625,-12.627716064453125,-12.93609619140625
2020-02-24 18:15:21.542559272,-11495.461120605469,5667.93310546875,4978.948028564453,25.470123291015625,-12.537078857421875,-13.026275634765625
2020-02-24 18:15:21.542579272,-11488.4150390625,5591.236236572266,5039.076141357422,25.496673583984375,-12.56317138671875,-13.0743408203125
2020-02-24 18:15:21.542599273,-11481.233306884766,5519.469299316406,5096.1075439453125,25.543365478515625,-12.56011962890625,-13.16741943359375
2020-02-24 18:15:21.542619274,-11475.512725830078,5453.0159912109375,5150.608093261719,25.62530517578125,-12.52197265625,-13.267822265625
2020-02-24 18:15:21.542639274,-11470.175842285156,5391.9654541015625,5203.2327880859375,25.657501220703125,-12.4554443359375,-13.365936279296875
2020-02-24 18:15:21.542659274,-11465.703247070312,5335.278991699219,5256.803161621094,25.709228515625,-12.491912841796875,-13.410186767578125
2020-02-24 18:15:21.542679275,-11464.269226074219,5284.161956787109,5311.528503417969,25.7171630859375,-12.333831787109375,-13.45855712890625
2020-02-24 18:15:21.542699276,-11463.769256591797,5236.858642578125,5368.846710205078,25.680084228515625,-12.1826171875,-13.595428466796875
2020-02-24 18:15:21.542719276,-11466.044311523438,5194.256591796875,5430.269317626953,25.69091796875,-12.157135009765625,-13.6358642578125
2020-02-24 18:15:21.542739276,-11469.578979492188,5154.173767089844,5495.974609375,25.608673095703125,-12.068939208984375,-13.71826171875
2020-02-24 18:15:21.542759277,-11471.016876220703,5113.7188720703125,5566.571075439453,25.6298828125,-11.887359619140625,-13.815460205078125
2020-02-24 18:15:21.542779278,-11470.435516357422,5072.55859375,5641.663391113281,25.588836669921875,-11.77459716796875,-13.919525146484375
2020-02-24 18:15:21.542799278,-11467.424072265625,5029.4139404296875,5720.584930419922,25.516357421875,-11.63787841796875,-13.988189697265625
2020-02-24 18:15:21.542819278,-11458.971099853516,4982.726867675781,5802.951995849609,25.434722900390625,-11.43768310546875,-14.106292724609375
2020-02-24 18:15:21.542839279,-11446.467987060547,4933.454681396484,5886.4779052734375,25.3167724609375,-11.254730224609375,-14.222259521484375
2020-02-24 18:15:21.542859280,-11431.294494628906,4882.190368652344,5970.767333984375,25.256500244140625,-11.084442138671875,-14.285125732421875
2020-02-24 18:15:21.542879280,-11410.369415283203,4828.220794677734,6052.211975097656,25.27587890625,-10.944061279296875,-14.410552978515625
2020-02-24 18:15:21.542899280,-11385.851531982422,4772.200958251953,6130.900970458984,25.1513671875,-10.603179931640625,-14.516448974609375
2020-02-24 18:15:21.542919281,-11358.105163574219,4712.754974365234,6206.783935546875,24.9896240234375,-10.439910888671875,-14.629669189453125
2020-02-24 18:15:21.542939282,-11326.366790771484,4650.375061035156,6278.06640625,24.976959228515625,-10.23345947265625,-14.807281494140625
2020-02-24 18:15:21.542959282,-11294.271850585938,4586.332458496094,6345.759948730469,24.8724365234375,-9.91851806640625,-15.025634765625
2020-02-24 18:15:21.542979282,-11264.579864501953,4522.991363525391,6409.790924072266,24.782562255859375,-9.695892333984375,-15.206451416015625
2020-02-24 18:15:21.542999283,-11238.317901611328,4461.080413818359,6469.705871582031,24.75738525390625,-9.431304931640625,-15.397491455078125
2020-02-24 18:15:21.543019284,-11216.439392089844,4400.270172119141,6528.310821533203,24.665679931640625,-9.169158935546875,-15.61187744140625
2020-02-24 18:15:21.543039284,-11200.355102539062,4339.9056396484375,6586.768493652344,24.65972900390625,-8.962249755859375,-15.823974609375
2020-02-24 18:15:21.543059285,-11188.809295654297,4278.661315917969,6646.319122314453,24.58709716796875,-8.6248779296875,-16.015167236328125
2020-02-24 18:15:21.543079285,-11180.522979736328,4213.9908447265625,6709.958648681641,24.51568603515625,-8.416900634765625,-16.25762939453125
2020-02-24 18:15:21.543099286,-11174.872161865234,4145.2198486328125,6777.078582763672,24.470977783203125,-8.08929443359375,-16.4654541015625
2020-02-24 18:15:21.543119286,-11171.027435302734,4074.2784423828125,6848.109130859375,24.315338134765625,-7.85186767578125,-16.53839111328125
2020-02-24 18:15:21.543139287,-11165.392120361328,3998.201690673828,6921.104675292969,24.3377685546875,-7.65106201171875,-16.740570068359375
2020-02-24 18:15:21.543159287,-11157.47787475586,3915.826873779297,6997.235687255859,24.20166015625,-7.430419921875,-16.891021728515625
2020-02-24 18:15:21.543179288,-11147.211059570312,3830.2855834960938,7073.835662841797,24.1351318359375,-7.155303955078125,-17.03826904296875
2020-02-24 18:15:21.543199288,-11132.584045410156,3741.3646545410156,7150.032562255859,24.091644287109375,-6.991119384765625,-17.19482421875
2020-02-24 18:15:21.543219289,-11115.368041992188,3648.1610412597656,7226.636413574219,24.00848388671875,-6.787261962890625,-17.29339599609375
2020-02-24 18:15:21.543239289,-11095.439025878906,3550.205780029297,7304.166564941406,23.940582275390625,-6.584930419921875,-17.39501953125
2020-02-24 18:15:21.543259290,-11072.800872802734,3447.2159423828125,7383.402038574219,23.910064697265625,-6.43402099609375,-17.5689697265625
2020-02-24 18:15:21.543279290,-11050.457275390625,3342.6564331054688,7463.238250732422,23.983001708984375,-6.27716064453125,-17.716217041015625
2020-02-24 18:15:21.543299291,-11029.667846679688,3236.387725830078,7542.702392578125,23.914642333984375,-6.134033203125,-17.870330810546875
2020-02-24 18:15:21.543319291,-11008.862915039062,3130.1228942871094,7620.302307128906,23.946075439453125,-6.11053466796875,-17.94952392578125
2020-02-24 18:15:21.543339292,-10989.57339477539,3025.0091552734375,7695.898468017578,23.956451416015625,-5.953826904296875,-18.111724853515625
2020-02-24 18:15:21.543359292,-10972.074462890625,2922.9727478027344,7767.874694824219,23.988037109375,-5.90576171875,-18.12286376953125
2020-02-24 18:15:21.543379293,-10956.00180053711,2824.133819580078,7836.304626464844,23.976898193359375,-5.83587646484375,-18.271331787109375
2020-02-24 18:15:21.543399293,-10941.971649169922,2727.1319885253906,7903.327667236328,23.973236083984375,-5.721588134765625,-18.367919921875
2020-02-24 18:15:21.543419294,-10928.224426269531,2632.711395263672,7968.8004150390625,23.953399658203125,-5.56549072265625,-18.42254638671875
2020-02-24 18:15:21.543439294,-10915.163208007812,2540.717010498047,8032.470947265625,23.945770263671875,-5.4656982421875,-18.441314697265625
2020-02-24 18:15:21.543459295,-10902.01284790039,2450.2884216308594,8095.641510009766,23.85955810546875,-5.38360595703125,-18.544158935546875
2020-02-24 18:15:21.543479295,-10887.618377685547,2362.4061889648438,8157.959411621094,23.8519287109375,-5.224456787109375,-18.63250732421875
2020-02-24 18:15:21.543499296,-10871.716247558594,2276.818389892578,8220.41683959961,23.892364501953125,-5.173187255859375,-18.759765625
2020-02-24 18:15:21.543519296,-10850.942321777344,2190.567840576172,8281.947967529297,23.83056640625,-4.993438720703125,-18.843231201171875
2020-02-24 18:15:21.543539297,-10824.730743408203,2103.5111389160156,8342.591552734375,23.75244140625,-4.84527587890625,-18.952484130859375
2020-02-24 18:15:21.543559297,-10796.325500488281,2015.9622192382812,8404.40560913086,23.728485107421875,-4.71466064453125,-18.958740234375
2020-02-24 18:15:21.543579298,-10763.97476196289,1926.6575927734375,8468.38232421875,23.649139404296875,-4.639739990234375,-19.008331298828125
2020-02-24 18:15:21.543599298,-10732.623962402344,1838.3916625976562,8535.083679199219,23.57147216796875,-4.457855224609375,-19.080047607421875
2020-02-24 18:15:21.543619298,-10702.242095947266,1751.0636596679688,8603.928314208984,23.52996826171875,-4.376678466796875,-19.1644287109375
2020-02-24 18:15:21.543639299,-10669.806091308594,1661.3288269042969,8673.776763916016,23.47259521484375,-4.26910400390625,-19.263763427734375
2020-02-24 18:15:21.543659300,-10640.792358398438,1573.7721557617188,8746.5048828125,23.333892822265625,-4.1912841796875,-19.281768798828125
2020-02-24 18:15:21.543679300,-10611.406555175781,1486.885986328125,8817.640075683594,23.29315185546875,-3.989715576171875,-19.373779296875
2020-02-24 18:15:21.543699300,-10584.462463378906,1404.3328857421875,8887.151336669922,23.218994140625,-3.787841796875,-19.489288330078125
2020-02-24 18:15:21.543719301,-10558.828369140625,1326.3725280761719,8953.27133178711,23.107452392578125,-3.626708984375,-19.50347900390625
2020-02-24 18:15:21.543739302,-10529.81851196289,1251.0747985839844,9013.453704833984,23.048248291015625,-3.369598388671875,-19.67254638671875
2020-02-24 18:15:21.543759302,-10499.890106201172,1180.6294860839844,9068.40771484375,22.930755615234375,-3.245086669921875,-19.7576904296875
2020-02-24 18:15:21.543779302,-10467.884307861328,1111.7189636230469,9120.040222167969,22.812042236328125,-2.97454833984375,-19.85626220703125
2020-02-24 18:15:21.543799303,-10431.723724365234,1042.8898315429688,9169.296905517578,22.750244140625,-2.786712646484375,-19.97711181640625
2020-02-24 18:15:21.543819304,-10393.412109375,974.1924743652344,9217.956726074219,22.638092041015625,-2.649688720703125,-20.02227783203125
2020-02-24 18:15:21.543839304,-10351.833251953125,902.6619567871094,9266.55453491211,22.537689208984375,-2.419891357421875,-20.126800537109375
2020-02-24 18:15:21.543859304,-10308.603332519531,829.1509399414062,9318.078521728516,22.48687744140625,-2.13043212890625,-20.211334228515625
2020-02-24 18:15:21.543879305,-10267.842254638672,753.13232421875,9374.598327636719,22.3333740234375,-1.974639892578125,-20.39154052734375
2020-02-24 18:15:21.543899306,-10226.201385498047,671.1450805664062,9436.540283203125,22.28240966796875,-1.7010498046875,-20.45166015625
2020-02-24 18:15:21.543919306,-10185.498443603516,586.4525756835938,9501.334777832031,22.085418701171875,-1.576690673828125,-20.587005615234375
2020-02-24 18:15:21.543939306,-10143.818817138672,497.2138366699219,9568.152404785156,21.97509765625,-1.327056884765625,-20.664215087890625
2020-02-24 18:15:21.543959307,-10101.856262207031,405.1574401855469,9634.586334228516,21.885223388671875,-1.116180419921875,-20.8404541015625
2020-02-24 18:15:21.543979308,-10062.80825805664,311.7367858886719,9701.9814453125,21.826324462890625,-0.899658203125,-20.97412109375
2020-02-24 18:15:21.543999308,-10022.861083984375,221.38958740234375,9762.435119628906,21.678924560546875,-0.672760009765625,-21.022491455078125
2020-02-24 18:15:21.544019308,-9985.235473632812,130.94161987304688,9822.466339111328,21.62139892578125,-0.479278564453125,-21.149444580078125
2020-02-24 18:15:21.544039309,-9944.951110839844,29.5020751953125,9882.1875,21.492156982421875,-0.233306884765625,-21.2371826171875
2020-02-24 18:15:21.544059310,-9898.895782470703,-75.44500732421875,9936.936096191406,21.404876708984375,-0.092620849609375,-21.303253173828125
2020-02-24 18:15:21.544079310,-9857.626983642578,-169.90823364257812,9987.196594238281,21.280670166015625,0.171356201171875,-21.466522216796875
2020-02-24 18:15:21.544099310,-9812.955291748047,-269.6075744628906,10029.248291015625,21.1627197265625,0.219573974609375,-21.3934326171875
2020-02-24 18:15:21.544119311,-9760.822814941406,-377.062255859375,10069.776824951172,21.102142333984375,0.43243408203125,-21.551055908203125
2020-02-24 18:15:21.544139312,-9711.058410644531,-474.21136474609375,10104.941345214844,21.07666015625,0.621490478515625,-21.72882080078125
2020-02-24 18:15:21.544159312,-9660.077026367188,-575.4726257324219,10139.361724853516,20.956878662109375,0.79345703125,-21.80419921875
2020-02-24 18:15:21.544179312,-9610.06069946289,-675.9974975585938,10171.696960449219,20.834808349609375,1.014556884765625,-21.852569580078125
2020-02-24 18:15:21.544199313,-9565.233978271484,-770.5459899902344,10205.493347167969,20.755462646484375,1.234283447265625,-22.00714111328125
2020-02-24 18:15:21.544219314,-9519.566223144531,-863.9666442871094,10239.60366821289,20.665740966796875,1.4300537109375,-22.07550048828125
2020-02-24 18:15:21.544239314,-9479.00668334961,-949.6397094726562,10273.601593017578,20.630950927734375,1.643524169921875,-22.241973876953125
2020-02-24 18:15:21.544259314,-9441.032257080078,-1031.2006225585938,10308.49868774414,20.452117919921875,1.87255859375,-22.353668212890625
2020-02-24 18:15:21.544279315,-9400.244049072266,-1113.5328063964844,10345.128234863281,20.3851318359375,2.109527587890625,-22.480316162109375
2020-02-24 18:15:21.544299316,-9361.242553710938,-1187.1639709472656,10382.939880371094,20.271453857421875,2.327880859375,-22.561798095703125
2020-02-24 18:15:21.544319316,-9317.710327148438,-1258.9657897949219,10418.42221069336,20.11749267578125,2.52471923828125,-22.645416259765625
2020-02-24 18:15:21.544339316,-9273.62387084961,-1326.802734375,10454.485900878906,19.984130859375,2.75360107421875,-22.745513916015625
2020-02-24 18:15:21.544359317,-9226.708129882812,-1389.0857543945312,10488.425689697266,19.882354736328125,3.012237548828125,-22.925567626953125
2020-02-24 18:15:21.544379318,-9174.684173583984,-1453.12060546875,10525.338165283203,19.7662353515625,3.260955810546875,-22.984619140625
2020-02-24 18:15:21.544399318,-9125.245330810547,-1511.3457336425781,10564.878387451172,19.65057373046875,3.5418701171875,-23.166961669921875
2020-02-24 18:15:21.544419318,-9066.496978759766,-1571.5513610839844,10599.988647460938,19.48699951171875,3.7548828125,-23.23089599609375
2020-02-24 18:15:21.544439319,-9006.830078125,-1630.9237060546875,10639.098663330078,19.278564453125,4.080810546875,-23.311614990234375
2020-02-24 18:15:21.544459320,-8949.67465209961,-1685.9358520507812,10677.650573730469,19.080047607421875,4.347991943359375,-23.468780517578125
2020-02-24 18:15:21.544479320,-8886.434326171875,-1748.5018005371094,10720.38052368164,18.99627685546875,4.567718505859375,-23.524932861328125
2020-02-24 18:15:21.544499320,-8820.85693359375,-1808.6880493164062,10758.134033203125,18.79608154296875,4.990234375,-23.758087158203125
2020-02-24 18:15:21.544519321,-8759.097137451172,-1869.6416931152344,10798.247863769531,18.705902099609375,5.20172119140625,-23.849945068359375
2020-02-24 18:15:21.544539322,-8688.81460571289,-1937.8739624023438,10834.621612548828,18.48876953125,5.423736572265625,-23.968658447265625
2020-02-24 18:15:21.544559322,-8624.016235351562,-2005.4357299804688,10873.584350585938,18.311309814453125,5.77117919921875,-24.01397705078125
2020-02-24 18:15:21.544579323,-8562.035522460938,-2074.6563110351562,10910.822387695312,18.16680908203125,5.985107421875,-24.12811279296875
2020-02-24 18:15:21.544599323,-8499.113006591797,-2149.8106384277344,10947.169006347656,17.952117919921875,6.248016357421875,-24.188232421875
2020-02-24 18:15:21.544619324,-8443.031158447266,-2221.0969848632812,10982.422668457031,17.76153564453125,6.504364013671875,-24.301910400390625
2020-02-24 18:15:21.544639324,-8386.75552368164,-2299.274383544922,11016.11441040039,17.5921630859375,6.772613525390625,-24.368133544921875
2020-02-24 18:15:21.544659325,-8331.568969726562,-2379.0602111816406,11048.240356445312,17.456817626953125,6.977386474609375,-24.367828369140625
2020-02-24 18:15:21.544679325,-8278.00634765625,-2459.4041442871094,11076.661102294922,17.286376953125,7.2418212890625,-24.41864013671875
2020-02-24 18:15:21.544699326,-8219.459533691406,-2548.1622924804688,11102.791290283203,17.0782470703125,7.471923828125,-24.471282958984375
2020-02-24 18:15:21.544719326,-8159.990295410156,-2637.4397888183594,11125.173645019531,16.83807373046875,7.62908935546875,-24.5623779296875
2020-02-24 18:15:21.544739327,-8100.695465087891,-2730.3837280273438,11147.776916503906,16.68304443359375,7.914886474609375,-24.618988037109375
2020-02-24 18:15:21.544759327,-8040.621612548828,-2827.5909729003906,11169.000427246094,16.575164794921875,8.04931640625,-24.637603759765625
2020-02-24 18:15:21.544779328,-7985.431182861328,-2921.1162719726562,11189.78598022461,16.342315673828125,8.203582763671875,-24.717864990234375
2020-02-24 18:15:21.544799328,-7930.705841064453,-3013.8935546875,11207.656982421875,16.24786376953125,8.41278076171875,-24.711761474609375
2020-02-24 18:15:21.544819329,-7878.639251708984,-3104.4694213867188,11223.772277832031,16.088409423828125,8.56689453125,-24.723968505859375
2020-02-24 18:15:21.544839329,-7827.603607177734,-3188.3867797851562,11234.51968383789,15.989532470703125,8.676605224609375,-24.7564697265625
2020-02-24 18:15:21.544859330,-7771.145812988281,-3274.3582763671875,11242.174255371094,15.858917236328125,8.86962890625,-24.79644775390625
2020-02-24 18:15:21.544879330,-7712.874176025391,-3357.4462280273438,11246.681732177734,15.679473876953125,9.104461669921875,-24.802093505859375
2020-02-24 18:15:21.544899331,-7650.064056396484,-3439.47998046875,11248.332794189453,15.54931640625,9.22454833984375,-24.884490966796875
2020-02-24 18:15:21.544919331,-7581.560485839844,-3523.602752685547,11249.573028564453,15.471343994140625,9.439239501953125,-24.90203857421875
2020-02-24 18:15:21.544939332,-7511.29345703125,-3607.0472717285156,11251.972106933594,15.298614501953125,9.622955322265625,-24.9688720703125
2020-02-24 18:15:21.544959332,-7437.011169433594,-3691.3250732421875,11255.812957763672,15.195465087890625,9.763946533203125,-24.97894287109375
2020-02-24 18:15:21.544979333,-7360.748382568359,-3777.563995361328,11262.374572753906,15.13916015625,9.945526123046875,-24.986419677734375
2020-02-24 18:15:21.544999333,-7285.485534667969,-3862.6634521484375,11271.594940185547,14.965972900390625,10.067138671875,-25.137939453125
2020-02-24 18:15:21.545019334,-7208.249938964844,-3948.503173828125,11282.966339111328,14.87945556640625,10.1715087890625,-25.05950927734375
2020-02-24 18:15:21.545039334,-7134.409484863281,-4031.4981079101562,11297.221282958984,14.715423583984375,10.308685302734375,-25.103607177734375
2020-02-24 18:15:21.545059335,-7064.68505859375,-4113.330322265625,11312.576934814453,14.51812744140625,10.48065185546875,-25.058441162109375
2020-02-24 18:15:21.545079335,-6995.483856201172,-4192.321624755859,11327.57601928711,14.430389404296875,10.64117431640625,-25.019989013671875
2020-02-24 18:15:21.545099336,-6930.852142333984,-4265.700866699219,11340.172149658203,14.212646484375,10.76080322265625,-25.056304931640625
2020-02-24 18:15:21.545119336,-6867.561431884766,-4337.5802001953125,11350.68701171875,14.046173095703125,10.911712646484375,-24.99725341796875
2020-02-24 18:15:21.545139336,-6806.123321533203,-4403.859100341797,11357.771850585938,13.75640869140625,11.1358642578125,-25.00885009765625
2020-02-24 18:15:21.545159337,-6749.750793457031,-4462.9058837890625,11361.527435302734,13.572845458984375,11.34368896484375,-24.9774169921875
2020-02-24 18:15:21.545179338,-6691.874481201172,-4520.662048339844,11361.089477539062,13.326568603515625,11.6351318359375,-24.951934814453125
2020-02-24 18:15:21.545199338,-6633.420684814453,-4574.3409423828125,11357.574188232422,13.0731201171875,11.815338134765625,-24.914093017578125
2020-02-24 18:15:21.545219338,-6569.533111572266,-4629.054656982422,11351.221862792969,12.8515625,11.999664306640625,-24.9603271484375
2020-02-24 18:15:21.545239339,-6498.855255126953,-4688.244842529297,11343.346374511719,12.664642333984375,12.224884033203125,-24.95086669921875
2020-02-24 18:15:21.545259340,-6425.801574707031,-4746.590118408203,11334.850769042969,12.54852294921875,12.469482421875,-24.984588623046875
2020-02-24 18:15:21.545279340,-6347.1474609375,-4808.706481933594,11326.591583251953,12.375946044921875,12.653350830078125,-24.9774169921875
2020-02-24 18:15:21.545299340,-6267.536041259766,-4874.031951904297,11321.018280029297,12.191162109375,12.73956298828125,-24.984283447265625
2020-02-24 18:15:21.545319341,-6188.250183105469,-4941.229400634766,11318.89437866211,12.11456298828125,12.988128662109375,-25.05218505859375
2020-02-24 18:15:21.545339342,-6107.169860839844,-5013.1668701171875,11320.289642333984,12.040557861328125,13.047027587890625,-25.074462890625
2020-02-24 18:15:21.545359342,-6029.558319091797,-5087.170104980469,11325.618774414062,11.954193115234375,13.166961669921875,-25.064849853515625
2020-02-24 18:15:21.545379342,-5953.489318847656,-5163.498779296875,11332.618347167969,11.84173583984375,13.217926025390625,-25.074615478515625
2020-02-24 18:15:21.545399343,-5878.532653808594,-5242.059875488281,11340.261291503906,11.7633056640625,13.33465576171875,-25.032958984375
2020-02-24 18:15:21.545419344,-5806.870361328125,-5322.000732421875,11347.904235839844,11.7132568359375,13.3056640625,-25.113677978515625
2020-02-24 18:15:21.545439344,-5732.824493408203,-5407.069183349609,11354.151916503906,11.659698486328125,13.438262939453125,-25.115966796875
2020-02-24 18:15:21.545459344,-5659.220458984375,-5492.707366943359,11357.620697021484,11.630859375,13.46923828125,-25.094757080078125
2020-02-24 18:15:21.545479345,-5587.279113769531,-5578.911407470703,11358.267944335938,11.6192626953125,13.4625244140625,-25.142364501953125
2020-02-24 18:15:21.545499346,-5516.295074462891,-5664.5999755859375,11354.399963378906,11.568756103515625,13.509674072265625,-25.124359130859375
2020-02-24 18:15:21.545519346,-5451.256408691406,-5742.792877197266,11346.353942871094,11.47491455078125,13.46771240234375,-25.0360107421875
2020-02-24 18:15:21.545539346,-5390.2601318359375,-5815.129547119141,11333.114440917969,11.468353271484375,13.459320068359375,-25.01708984375
2020-02-24 18:15:21.545559347,-5330.814147949219,-5881.8890380859375,11314.433410644531,11.4794921875,13.49365234375,-25.125732421875
2020-02-24 18:15:21.545579348,-5273.081237792969,-5940.528869628906,11290.799194335938,11.43890380859375,13.529510498046875,-25.027313232421875
