Time_UTC,MODAQ_Va_V,MODAQ_Vb_V,MODAQ_Vc_V,MODAQ_Ia_I,MODAQ_Ib_I,MODAQ_Ic_I
15:22.1,3302.02713,-10904.64447,8080.386627,-8.274993896,24.1897583,-15.95748901
15:22.1,3373.642914,-10913.99274,8023.405609,-8.42086792,24.14657593,-15.77865601
15:22.1,3445.328461,-10919.50403,7969.877869,-8.612823486,24.17388916,-15.6048584
15:22.1,3518.975128,-10922.06589,7917.950806,-8.768005371,24.15466309,-15.46508789
15:22.1,3593.920166,-10920.51172,7867.616669,-9.012451172,24.16244507,-15.24917603
15:22.1,3670.609283,-10917.17471,7818.565399,-9.275665283,24.22531128,-15.09002686
15:22.1,3748.290588,-10912.33005,7769.80481,-9.466705322,24.26330566,-14.83779907
15:22.1,3828.712036,-10905.59015,7719.710968,-9.67010498,24.23965454,-14.63500977
15:22.1,3913.447174,-10899.71066,7666.295624,-9.882965088,24.31045532,-14.48638916
15:22.1,4001.9534,-10893.98233,7608.458069,-10.14831543,24.4052124,-14.29718018
15:22.1,4093.34317,-10889.04077,7546.783539,-10.42373657,24.48287964,-14.15206909
15:22.1,4186.13208,-10885.27744,7482.023926,-10.62133789,24.50912476,-14.00390625
15:22.1,4277.777649,-10883.2233,7414.966003,-10.77377319,24.55490112,-13.79379272
15:22.1,4368.624817,-10882.92487,7344.764862,-11.08688354,24.6244812,-13.57147217
15:22.1,4458.588318,-10887.11066,7273.26535,-11.35757446,24.66751099,-13.40942383
15:22.1,4543.660645,-10894.21487,7202.823914,-11.587677,24.69497681,-13.22784424
15:22.1,4625.39209,-10905.03979,7132.347595,-11.74514771,24.7265625,-13.07754517
15:22.1,4704.542297,-10920.67838,7062.192963,-11.93634033,24.71664429,-12.86010742
15:22.1,4780.033813,-10939.69659,6992.360016,-12.12295532,24.72442627,-12.68432617
15:22.1,4852.746429,-10962.16809,6922.065857,-12.26394653,24.77630615,-12.50915527
15:22.1,4923.455292,-10987.56577,6851.287231,-12.42935181,24.7303772,-12.40509033
15:22.1,4988.478455,-11012.15341,6781.279877,-12.59719849,24.74899292,-12.23266602
15:22.1,5050.191742,-11038.10919,6711.253143,-12.69180298,24.75509644,-12.10693359
15:22.1,5107.664978,-11062.86737,6641.912415,-12.86178589,24.79980469,-11.99417114
15:22.1,5160.568726,-11085.02493,6572.738342,-12.93426514,24.77233887,-11.90643311
15:22.1,5211.771027,-11102.54324,6500.382294,-13.07098389,24.79385376,-11.77459717
15:22.1,5264.054657,-11114.69366,6422.848267,-13.14987183,24.78485107,-11.70837402
15:22.1,5318.419556,-11121.42194,6339.903717,-13.25866699,24.81201172,-11.5612793
15:22.1,5375.842407,-11122.22034,6250.909149,-13.31558228,24.81658936,-11.57318115
15:22.1,5437.206879,-11116.76331,6157.6474,-13.39797974,24.92492676,-11.48864746
15:22.1,5501.516907,-11106.53912,6061.893555,-13.49990845,24.8765564,-11.44302368
15:22.1,5567.198944,-11090.01688,5965.631989,-13.6151123,24.87930298,-11.36932373
15:22.1,5634.1716,-11069.01428,5871.424561,-13.70758057,24.94812012,-11.34719849
15:22.1,5700.993103,-11044.57779,5782.019165,-13.68682861,24.96017456,-11.39724731
15:22.1,5766.078278,-11016.3392,5697.939026,-13.77105713,25.07522583,-11.32980347
15:22.1,5831.000671,-10986.67822,5619.51358,-13.7677002,25.17044067,-11.38305664
15:22.1,5895.109161,-10955.95142,5546.975372,-13.78479004,25.13778687,-11.37817383
15:22.1,5959.132385,-10925.26724,5478.09198,-13.85116577,25.28244019,-11.43157959
15:22.1,6026.093414,-10897.54025,5412.134766,-13.88885498,25.27633667,-11.37680054
15:22.1,6094.019501,-10872.87122,5349.006836,-13.96133423,25.34973145,-11.4163208
15:22.1,6161.674286,-10851.93063,5288.029938,-14.01382446,25.40039063,-11.36062622
15:22.1,6228.693451,-10835.49753,5228.901764,-14.10827637,25.34759521,-11.20864868
15:22.1,6292.662415,-10824.32767,5172.037018,-14.17709351,25.39291382,-11.22238159
15:22.1,6355.995758,-10820.15738,5115.37381,-14.31060791,25.37017822,-11.10061646
15:22.1,6420.313538,-10819.80469,5054.04422,-14.51797485,25.36376953,-10.91400146
15:22.1,6487.29007,-10826.74612,4987.079315,-14.65545654,25.36621094,-10.68481445
15:22.1,6557.312927,-10839.30737,4912.735016,-14.80819702,25.28152466,-10.49835205
15:22.1,6628.165192,-10856.19006,4832.422089,-14.99984741,25.26763916,-10.2494812
15:22.1,6699.122101,-10879.02975,4747.097839,-15.16921997,25.14648438,-10.05020142
15:22.1,6766.222656,-10904.35767,4659.029572,-15.30319214,25.05996704,-9.842987061
15:22.1,6827.497986,-10929.31738,4568.58548,-15.47424316,24.99969482,-9.557037354
15:22.1,6883.707733,-10955.54059,4477.184082,-15.59356689,24.94781494,-9.314880371
15:22.1,6934.863525,-10980.42667,4384.953278,-15.77682495,24.77050781,-9.13482666
15:22.1,6982.348999,-11003.32062,4290.462921,-15.86532593,24.68200684,-8.84979248
15:22.1,7029.419769,-11024.29996,4194.181976,-16.02310181,24.48455811,-8.513946533
15:22.1,7076.040955,-11042.62442,4094.846954,-16.20330811,24.39193726,-8.300628662
15:22.1,7126.006897,-11056.67395,3992.519867,-16.34017944,24.26345825,-7.955322266
15:22.1,7177.414612,-11066.13074,3889.603668,-16.57073975,24.09713745,-7.596740723
15:22.1,7226.77594,-11071.21957,3788.881134,-16.67770386,24.03411865,-7.346038818
15:22.1,7274.978424,-11068.82437,3691.150665,-16.875,23.89343262,-7.126312256
15:22.1,7319.716003,-11057.08865,3596.749451,-17.03735352,23.82064819,-6.794891357
15:22.1,7358.740753,-11039.02774,3509.533844,-17.17712402,23.71154785,-6.549835205
15:22.1,7395.564087,-11012.80066,3427.294678,-17.35946655,23.70742798,-6.326293945
15:22.1,7434.445435,-10979.89182,3347.357697,-17.57781982,23.63922119,-6.071624756
15:22.1,7477.035858,-10943.89789,3268.385773,-17.72171021,23.62533569,-5.856018066
15:22.1,7525.870087,-10903.59027,3188.646454,-17.97805786,23.5836792,-5.637512207
15:22.1,7580.882233,-10860.40686,3108.007965,-18.12438965,23.66165161,-5.498046875
15:22.1,7643.75824,-10818.66135,3026.671844,-18.41445923,23.67446899,-5.276947021
15:22.1,7712.157166,-10776.43912,2944.14975,-18.52813721,23.68759155,-5.093536377
15:22.1,7784.621735,-10733.98434,2860.213013,-18.76647949,23.76022339,-4.877471924
15:22.1,7859.795441,-10694.64178,2776.485565,-18.9604187,23.71429443,-4.696350098
15:22.1,7936.449677,-10657.9231,2692.812378,-19.15863037,23.78173828,-4.554138184
15:22.1,8014.623199,-10625.47934,2609.08493,-19.34921265,23.71688843,-4.354858398
15:22.1,8090.506165,-10595.35715,2524.167633,-19.5135498,23.74725342,-4.203643799
15:22.1,8163.699371,-10566.47906,2437.886078,-19.58740234,23.70697021,-4.043579102
15:22.1,8235.067108,-10540.45352,2348.988403,-19.73175049,23.7336731,-3.944091797
15:22.1,8301.35376,-10515.76898,2259.269073,-19.83169556,23.70574951,-3.819122314
15:22.1,8362.202759,-10493.19672,2168.52655,-19.94216919,23.64624023,-3.644866943
15:22.1,8417.9823,-10470.02371,2076.322876,-20.01693726,23.63952637,-3.549194336
15:22.1,8466.025879,-10444.25397,1983.127014,-20.0970459,23.52844238,-3.42956543
15:22.1,8508.782959,-10419.46478,1889.547455,-20.16159058,23.51608276,-3.310241699
15:22.1,8546.858154,-10391.94321,1795.995026,-20.23040771,23.42773438,-3.143463135
15:22.1,8583.146637,-10365.28979,1702.880554,-20.37841797,23.38012695,-3.032073975
15:22.1,8620.826508,-10341.9075,1610.335815,-20.48858643,23.32687378,-2.844085693
15:22.1,8660.777557,-10317.92059,1517.868591,-20.56640625,23.25469971,-2.70111084
15:22.1,8705.755432,-10296.22424,1424.672729,-20.66574097,23.24874878,-2.565307617
15:22.1,8755.438446,-10274.84958,1329.825806,-20.74386597,23.17169189,-2.391662598
15:22.1,8809.842102,-10251.08746,1233.30069,-20.79376221,23.03588867,-2.213439941
15:22.1,8868.01297,-10224.41467,1135.198151,-20.81283569,22.98538208,-2.108306885
15:22.1,8928.106201,-10194.02893,1035.863129,-21.01455688,22.93518066,-1.93862915
15:22.1,8990.067535,-10158.96906,935.1871033,-20.96847534,22.77816772,-1.77947998
15:22.1,9055.625549,-10121.86279,834.3172913,-21.04644775,22.72689819,-1.599273682
15:22.1,9122.373413,-10082.85355,735.0055237,-21.08093262,22.65686035,-1.424255371
15:22.1,9189.749146,-10042.13898,637.4688416,-21.16317749,22.58605957,-1.318969727
15:22.1,9255.508698,-9999.657074,541.9049072,-21.17660522,22.40081787,-1.211090088
15:22.1,9317.636688,-9954.349762,450.3911133,-21.18942261,22.27798462,-1.029052734
15:22.1,9377.857819,-9908.581238,361.923645,-21.3218689,22.17254639,-0.822906494
15:22.1,9434.943481,-9862.312744,277.5644531,-21.27929688,22.15209961,-0.733795166
15:22.1,9488.188293,-9814.986176,196.4686279,-21.36077881,21.96273804,-0.54901123
15:22.1,9538.766602,-9765.512451,114.8728333,-21.36901855,21.97616577,-0.420074463
15:22.1,9587.68222,-9714.054352,33.07162476,-21.56723022,21.83258057,-0.233154297
15:22.1,9635.946716,-9662.739655,-49.40396118,-21.5222168,21.68136597,-0.143737793
15:22.1,9685.106506,-9612.440399,-132.9763794,-21.60385132,21.56524658,0.128479004
15:22.1,9734.688751,-9561.796204,-218.1262207,-21.67602539,21.49642944,0.312194824
15:22.1,9786.422028,-9512.946472,-305.4891052,-21.76513672,21.34811401,0.506896973
15:22.1,9840.209442,-9464.592834,-395.3595886,-21.86965942,21.17080688,0.695648193
15:22.1,9895.302979,-9416.607391,-487.5632629,-21.95281982,21.07833862,0.95993042
15:22.1,9951.349945,-9370.086975,-580.4025574,-22.04772949,20.93048096,1.153869629
15:22.1,10005.7691,-9323.306885,-672.644989,-22.12753296,20.89981079,1.344604492
15:22.1,10058.75424,-9277.565491,-763.3642578,-22.1484375,20.72967529,1.543884277
15:22.1,10112.37888,-9233.637939,-853.0332031,-22.16445923,20.53955078,1.672058105
15:22.1,10166.78641,-9190.411896,-942.8959351,-22.26135254,20.43762207,1.881866455
15:22.1,10221.43811,-9149.836853,-1031.192871,-22.27523804,20.32180786,2.069244385
15:22.1,10275.85727,-9112.27713,-1116.896942,-22.3626709,20.14343262,2.319641113
15:22.1,10330.04776,-9076.178558,-1200.221313,-22.42553711,20.0038147,2.528381348
15:22.1,10382.6492,-9042.075989,-1281.778351,-22.51831055,19.85214233,2.722473145
15:22.1,10430.73541,-9001.597839,-1362.513733,-22.52197266,19.72549438,2.959136963
15:22.1,10479.91071,-8966.293793,-1442.113525,-22.58972168,19.46411133,3.100280762
15:22.1,10521.9469,-8925.133514,-1521.131958,-22.68676758,19.30877686,3.429412842
15:22.1,10559.33997,-8874.276154,-1603.13858,-22.77099609,19.11743164,3.681793213
15:22.1,10599.00421,-8822.519623,-1690.470459,-22.86437988,18.96484375,3.947143555
15:22.1,10634.81985,-8761.705505,-1780.015381,-22.88772583,18.78372192,4.181976318
15:22.1,10670.37195,-8696.744354,-1872.253937,-22.96920776,18.58657837,4.41696167
15:22.1,10708.11771,-8630.884033,-1965.290894,-23.0241394,18.4197998,4.624481201
15:22.1,10744.49921,-8559.462036,-2057.254272,-23.14605713,18.27316284,4.822845459
15:22.1,10781.35355,-8488.679535,-2145.617096,-23.22860718,18.17138672,5.099487305
15:22.1,10821.23871,-8420.311615,-2231.15451,-23.30352783,17.97683716,5.352478027
15:22.1,10857.51944,-8346.455658,-2312.560394,-23.37722778,17.88452148,5.53817749
15:22.1,10895.58688,-8273.475616,-2391.613708,-23.47320557,17.76870728,5.728302002
15:22.1,10934.32095,-8200.421936,-2468.147797,-23.54568481,17.64770508,6.02935791
15:22.1,10972.70621,-8125.019562,-2542.166534,-23.68270874,17.5050354,6.154327393
15:22.1,11013.72696,-8055.616821,-2613.386993,-23.78219604,17.34191895,6.45690918
15:22.1,11056.19336,-7988.51239,-2681.692902,-23.86825562,17.27310181,6.706237793
15:22.1,11098.81091,-7924.717834,-2747.332306,-23.9730835,17.08587646,6.926727295
15:22.1,11142.87799,-7868.252289,-2810.71991,-24.09286499,16.98318481,7.166900635
15:22.1,11185.86374,-7812.860321,-2873.925354,-24.07730103,16.79611206,7.364044189
15:22.1,11228.08984,-7757.728027,-2939.622894,-24.17297363,16.62063599,7.606048584
15:22.1,11267.69595,-7703.138336,-3008.525665,-24.26040649,16.46514893,7.766876221
15:22.1,11301.35281,-7643.324158,-3081.25766,-24.22210693,16.30142212,8.009185791
15:22.1,11333.54852,-7580.955872,-3160.117188,-24.36340332,16.12640381,8.288116455
15:22.1,11361.67859,-7515.614899,-3243.654724,-24.44244385,15.95397949,8.465881348
15:22.1,11385.28568,-7447.932983,-3328.320099,-24.43237305,15.86532593,8.628082275
15:22.1,11404.52869,-7380.181305,-3411.551453,-24.52255249,15.69259644,8.825073242
15:22.1,11416.87289,-7310.429749,-3491.093109,-24.58969116,15.55908203,9.037322998
15:22.1,11423.54303,-7239.732513,-3567.445038,-24.64004517,15.3956604,9.23248291
15:22.1,11427.25986,-7167.775665,-3641.642059,-24.70748901,15.20278931,9.470062256
15:22.1,11427.23273,-7091.974091,-3713.711304,-24.76211548,15.08148193,9.755706787
15:22.1,11426.06226,-7014.645477,-3784.148865,-24.89944458,14.87487793,9.932556152
15:22.1,11427.00018,-6936.231659,-3854.369385,-24.8664856,14.72763062,10.13473511
15:22.1,11428.98456,-6855.589294,-3924.016296,-24.9458313,14.54483032,10.43914795
15:22.1,11434.36407,-6776.167786,-3993.11673,-25.01953125,14.34936523,10.63598633
15:22.1,11443.02246,-6696.796661,-4060.883911,-25.06652832,14.22103882,10.88027954
15:22.1,11454.44037,-6618.906067,-4127.046539,-25.11657715,14.02801514,11.13494873
15:22.1,11467.78839,-6543.247894,-4191.019379,-25.18264771,13.74649048,11.35848999
15:22.1,11483.29907,-6468.667175,-4254.996094,-25.21621704,13.60183716,11.64733887
15:22.1,11499.59653,-6393.04776,-4319.678192,-25.22521973,13.40011597,11.82891846
15:22.1,11514.72351,-6317.765533,-4383.871948,-25.26229858,13.21609497,12.08435059
15:22.1,11527.20337,-6242.192627,-4447.356445,-25.2142334,13.04611206,12.19482422
15:22.1,11537.71823,-6166.735992,-4510.689789,-25.27542114,12.88909912,12.37976074
15:22.1,11544.87671,-6091.500275,-4574.666504,-25.28060913,12.73620605,12.61550903
15:22.1,11550.21747,-6015.396393,-4640.821381,-25.25985718,12.59506226,12.67288208
15:22.1,11554.06995,-5939.428162,-4708.949005,-25.29022217,12.42019653,12.82119751
15:22.1,11554.79858,-5864.165314,-4777.968048,-25.34286499,12.32543945,12.96585083
15:22.1,11553.27155,-5790.820953,-4846.855316,-25.35049438,12.26791382,13.10684204
15:22.1,11549.94229,-5719.302063,-4915.343384,-25.35568237,12.13378906,13.18603516
15:22.1,11544.0473,-5651.321716,-4983.149323,-25.37338257,12.06222534,13.25286865
15:22.1,11536.85007,-5585.56604,-5049.777039,-25.34912109,11.97296143,13.37188721
15:22.1,11528.84668,-5523.1745,-5115.734253,-25.40588379,11.90170288,13.46237183
15:22.1,11520.84329,-5465.038513,-5180.040405,-25.45120239,11.84280396,13.60549927
15:22.1,11513.78558,-5413.677307,-5242.377686,-25.46798706,11.75262451,13.5194397
15:22.1,11510.20053,-5369.858276,-5302.377899,-25.46096802,11.79443359,13.64044189
15:22.1,11505.60391,-5331.30249,-5359.366669,-25.47576904,11.71234131,13.67797852
15:22.1,11499.48026,-5295.855042,-5416.398071,-25.4838562,11.55807495,13.77029419
15:22.1,11492.05435,-5261.035461,-5474.425537,-25.45455933,11.47491455,13.83010864
15:22.1,11481.26431,-5224.836121,-5534.821075,-25.41397095,11.38000488,13.98239136
15:22.1,11466.87759,-5184.443237,-5599.755096,-25.4069519,11.29867554,14.02267456
15:22.1,11450.35147,-5140.081604,-5669.669434,-25.31982422,11.15386963,14.06524658
15:22.1,11430.43021,-5091.367523,-5742.684357,-25.34011841,11.04385376,14.19311523
15:22.1,11408.21063,-5039.41333,-5817.648773,-25.30502319,10.90209961,14.31732178
15:22.1,11384.43689,-4983.463257,-5893.752655,-25.18875122,10.75424194,14.37332153
15:22.1,11359.17874,-4923.544434,-5971.174286,-25.20812988,10.63735962,14.43969727
15:22.1,11332.76563,-4858.722809,-6049.634613,-25.21438599,10.54336548,14.556427
15:22.1,11307.20905,-4789.03714,-6128.432129,-25.14099121,10.34591675,14.66583252
15:22.1,11282.90045,-4714.421539,-6207.528076,-25.11627197,10.2230835,14.7102356
15:22.1,11259.70032,-4635.883698,-6286.20932,-25.13000488,10.17166138,14.87808228
15:22.1,11237.87219,-4554.485565,-6362.131042,-25.03341675,10.02243042,14.90631104
15:22.1,11218.28812,-4473.029297,-6432.882538,-24.94125366,9.826965332,15.03479004
15:22.1,11200.30859,-4392.859772,-6497.894073,-24.949646,9.722442627,15.15213013
15:22.1,11184.55762,-4315.236603,-6556.809082,-24.88693237,9.596710205,15.20996094
15:22.1,11172.22116,-4240.090027,-6612.421967,-24.86907959,9.438323975,15.38238525
15:22.1,11162.19077,-4163.869873,-6667.693787,-24.83810425,9.22088623,15.5430603
15:22.1,11154.54395,-4086.010284,-6725.822021,-24.8135376,9.036407471,15.69229126
15:22.1,11149.45511,-4008.976227,-6785.895874,-24.74975586,8.79486084,15.79940796
15:22.1,11144.64532,-3933.039001,-6846.958038,-24.71786499,8.576965332,15.96435547
15:22.1,11140.46729,-3856.330505,-6911.070404,-24.69039917,8.501586914,16.1668396
15:22.1,11135.90555,-3780.195618,-6977.690369,-24.57260132,8.15826416,16.40731812
15:22.1,11128.18121,-3703.855316,-7045.95752,-24.55551147,8.02230835,16.55441284
15:22.1,11118.7283,-3626.460815,-7117.933746,-24.56359863,7.760772705,16.70211792
15:22.1,11108.02353,-3546.136261,-7194.382568,-24.50271606,7.572631836,16.85913086
15:22.1,11093.29187,-3462.49408,-7275.005554,-24.48165894,7.288818359,17.01263428
15:22.1,11073.91321,-3375.383118,-7357.888092,-24.49172974,7.11730957,17.22427368
15:22.1,11049.12402,-3283.861572,-7440.832642,-24.43557739,6.905059814,17.39715576
15:22.1,11020.44748,-3191.16568,-7522.285034,-24.45373535,6.679992676,17.59231567
15:22.1,10988.52695,-3097.233429,-7600.505066,-24.38995361,6.473846436,17.78778076
15:22.1,10956.09869,-3004.463898,-7676.008209,-24.39697266,6.344451904,17.96737671
15:22.1,10924.89517,-2914.081818,-7748.050323,-24.39117432,6.129150391,18.02032471
15:22.1,10894.32339,-2824.862457,-7817.398804,-24.37286377,6.021728516,18.20129395
15:22.1,10868.56528,-2737.782501,-7885.476044,-24.35134888,5.884094238,18.30245972
15:22.1,10846.79141,-2652.128815,-7954.270294,-24.28482056,5.655670166,18.4588623
15:22.1,10827.44376,-2565.851135,-8023.719543,-24.25338745,5.531768799,18.6277771
15:22.1,10810.82074,-2481.123749,-8092.537048,-24.24179077,5.383911133,18.76235962
15:22.1,10796.43015,-2398.776062,-8159.253906,-24.11468506,5.241241455,18.82385254
15:22.1,10781.41556,-2317.889526,-8223.525177,-24.08615112,4.983978271,18.89541626
15:22.1,10767.89313,-2239.429199,-8286.680237,-23.94180298,4.80682373,19.05166626
15:22.1,10752.16541,-2161.182037,-8347.664886,-23.95141602,4.692230225,19.034729
15:22.1,10734.22076,-2083.690643,-8406.882202,-23.85635376,4.450531006,19.22119141
15:22.1,10714.78397,-2006.342651,-8465.987122,-23.73428345,4.279022217,19.29367065
15:22.1,10692.92871,-1927.638153,-8526.921387,-23.64135742,4.093933105,19.42489624
15:22.1,10671.50366,-1848.348419,-8590.510529,-23.53988647,3.866424561,19.47891235
15:22.1,10649.11743,-1765.795319,-8657.859131,-23.4538269,3.728942871,19.52758789
15:22.1,10625.98318,-1680.781128,-8729.637695,-23.31756592,3.544158936,19.66766357
15:22.1,10603.60471,-1594.127502,-8806.055511,-23.22616577,3.315734863,19.7303772
15:22.1,10580.8154,-1504.621338,-8886.465332,-23.02337646,3.113708496,19.8348999
15:22.1,10557.61914,-1416.987152,-8964.82489,-22.92129517,3.006134033,19.83856201
15:22.1,10531.13626,-1330.790863,-9039.549011,-22.77481079,2.789306641,19.87350464
15:22.1,10498.56848,-1243.951202,-9107.796783,-22.64984131,2.595214844,19.93148804
15:22.1,10462.78384,-1158.495178,-9171.432434,-22.49664307,2.401580811,19.98428345
15:22.1,10424.52649,-1072.849243,-9231.141968,-22.46566772,2.216491699,20.01541138
15:22.1,10384.30801,-985.9747009,-9288.258636,-22.34893799,2.090606689,20.12023926
15:22.1,10343.87637,-900.022583,-9342.832825,-22.21206665,1.896209717,20.14465332
15:22.1,10301.41772,-811.7721558,-9395.263733,-22.16964722,1.71585083,20.23895264
15:22.1,10259.27301,-721.8357849,-9448.027954,-22.01538086,1.55380249,20.34973145
15:22.1,10217.72903,-629.2484131,-9501.970398,-21.88781738,1.381530762,20.43106079
15:22.1,10174.36346,-531.2931519,-9557.598785,-21.86767578,1.200714111,20.51528931
15:22.1,10130.66458,-431.9658813,-9612.490784,-21.79733276,0.995635986,20.5847168
15:22.1,10087.30676,-333.5804138,-9664.386841,-21.63955688,0.843048096,20.67901611
15:22.1,10046.54956,-239.7799377,-9714.798492,-21.57012939,0.677642822,20.71929932
15:22.1,10010.05954,-136.6428223,-9773.996429,-21.51260376,0.471496582,20.84991455
15:22.1,9971.43399,-26.61853027,-9833.093597,-21.38458252,0.272827148,20.92224121
15:22.1,9938.1492,75.8364563,-9895.043304,-21.3710022,0.191650391,20.99151611
15:22.1,9908.391327,176.175293,-9952.175476,-21.27578735,0.060577393,21.09268188
15:22.1,9873.827545,287.2189026,-10010.45874,-21.224823,-0.111846924,21.21368408
15:22.1,9840.341217,388.4569092,-10064.14539,-21.10229492,-0.30960083,21.22924805
15:22.1,9806.273529,482.9666443,-10110.53403,-21.08230591,-0.489654541,21.33209229
15:22.1,9765.225647,578.4414368,-10147.48914,-21.03759766,-0.563659668,21.47247314
15:22.1,9721.104309,667.9437256,-10178.97559,-20.87677002,-0.802001953,21.51031494
15:22.1,9671.855377,755.7058105,-10208.12885,-20.89797974,-0.998077393,21.57714844
15:22.1,9623.040527,838.4604492,-10235.68918,-20.73699951,-1.173248291,21.75933838
15:22.1,9577.806854,913.7310486,-10264.97034,-20.60775757,-1.39251709,21.81152344
15:22.1,9533.414215,987.8505554,-10297.15054,-20.48919678,-1.650695801,21.92260742
15:22.1,9491.928375,1056.811462,-10334.81104,-20.43426514,-1.86706543,22.08435059
15:22.1,9451.202179,1120.978088,-10375.9248,-20.29006958,-2.127380371,22.28164673
15:22.1,9406.848297,1188.171661,-10420.05777,-20.14694214,-2.427062988,22.3664856
15:22.1,9360.521667,1254.051361,-10466.68671,-20.13793945,-2.670898438,22.51525879
15:22.1,9302.858521,1323.132416,-10511.2305,-20.00427246,-2.881774902,22.64953613
15:22.1,9242.435852,1395.321808,-10558.78186,-19.81079102,-3.17276001,22.78106689
15:22.1,9184.261108,1465.034607,-10607.83701,-19.68460083,-3.407440186,22.86514282
15:22.1,9120.606079,1536.557373,-10653.48926,-19.5324707,-3.65020752,22.98782349
15:22.1,9063.218109,1602.774261,-10702.08319,-19.36752319,-3.995513916,23.15383911
15:22.1,9009.872528,1665.371216,-10745.85571,-19.20333862,-4.184570313,23.19519043
15:22.1,8955.546387,1730.266479,-10790.46927,-19.03671265,-4.50881958,23.27850342
15:22.1,8903.336395,1788.809418,-10827.5639,-18.79440308,-4.752655029,23.409729
15:22.1,8851.785278,1851.464508,-10865.66235,-18.6819458,-5.115814209,23.57467651
15:22.1,8792.967163,1917.018646,-10895.69928,-18.46237183,-5.370941162,23.63128662
15:22.1,8732.932068,1985.150146,-10924.42621,-18.31176758,-5.630340576,23.76678467
15:22.1,8667.784882,2058.099182,-10947.94803,-18.16772461,-5.965576172,23.96179199
15:22.1,8600.606812,2133.292267,-10969.29169,-17.9850769,-6.218109131,23.97689819
15:22.1,8534.370544,2207.737335,-10988.08511,-17.82165527,-6.45324707,24.09759521
15:22.1,8470.424835,2284.170654,-11005.74295,-17.6399231,-6.734313965,24.20928955
15:22.1,8408.847198,2358.476196,-11022.91245,-17.48748779,-7.046356201,24.32159424
15:22.1,8347.432343,2435.235077,-11040.37262,-17.4017334,-7.222595215,24.39147949
15:22.1,8287.963104,2515.726288,-11059.89468,-17.21588135,-7.50213623,24.48883057
15:22.1,8226.443604,2597.449982,-11078.57184,-17.00073242,-7.739868164,24.58435059
15:22.1,8164.67218,2681.123169,-11097.48929,-16.89987183,-7.995452881,24.6875
15:22.1,8103.830933,2765.478485,-11115.14325,-16.68777466,-8.258972168,24.72122192
15:22.1,8042.563354,2848.229248,-11132.44064,-16.52267456,-8.455963135,24.78240967
15:22.1,7985.36142,2927.154663,-11148.25363,-16.38137817,-8.666534424,24.88098145
15:22.1,7930.632202,3004.429016,-11164.70224,-16.30889893,-8.932342529,24.98641968
15:22.1,7876.127777,3078.013672,-11178.7789,-16.12670898,-9.083099365,25.03875732
15:22.1,7823.115509,3147.307892,-11191.70834,-15.94467163,-9.296112061,25.07705688
15:22.1,7768.052979,3217.257111,-11202.96347,-15.8253479,-9.574584961,25.13580322
15:22.1,7708.459717,3285.911835,-11212.52103,-15.73455811,-9.715270996,25.26916504
15:22.1,7644.13031,3355.915314,-11221.39645,-15.5657959,-9.828491211,25.31295776
15:22.1,7570.623169,3432.616058,-11228.62082,-15.48461914,-10.13153076,25.34484863
15:22.1,7493.337189,3510.010559,-11235.91882,-15.30334473,-10.28366089,25.41641235
15:22.1,7411.338318,3592.707062,-11245.06943,-15.209198,-10.38955688,25.41687012
15:22.1,7327.649628,3680.418762,-11257.18109,-15.0453186,-10.57891846,25.45837402
15:22.1,7249.305573,3766.060822,-11272.06003,-14.98443604,-10.70251465,25.45547485
15:22.1,7171.725037,3854.621307,-11289.32642,-14.89868164,-10.83877563,25.51605225
15:22.1,7098.132629,3945.049896,-11308.32138,-14.69650269,-10.9513855,25.48431396
15:22.1,7027.853973,4035.242065,-11327.11093,-14.60586548,-11.07467651,25.48233032
15:22.1,6957.761353,4128.868134,-11344.91217,-14.37835693,-11.16226196,25.48126221
15:22.1,6891.059998,4222.079498,-11360.89957,-14.24819946,-11.29745483,25.38818359
15:22.1,6825.08728,4316.457458,-11373.89877,-14.04586792,-11.45828247,25.34545898
15:22.1,6758.184387,4410.862549,-11382.18509,-13.85345459,-11.57608032,25.29953003
15:22.1,6694.292938,4502.337585,-11386.8941,-13.69995117,-11.68670654,25.21408081
15:22.1,6630.940216,4592.669281,-11387.00262,-13.47213745,-11.79946899,25.11886597
15:22.1,6572.106598,4675.582825,-11383.82065,-13.26675415,-11.90368652,25.06790161
15:22.1,6516.474335,4753.151733,-11377.75125,-13.02322388,-11.96105957,24.99313354
15:22.1,6461.024231,4829.445526,-11370.54239,-12.91229248,-12.08343506,24.92431641
15:22.1,6406.465546,4900.654358,-11363.19788,-12.79174805,-12.22946167,24.82620239
15:22.1,6348.453583,4973.456116,-11356.83005,-12.61260986,-12.35015869,24.83383179
15:22.1,6286.205444,5046.63382,-11350.69476,-12.46856689,-12.44796753,24.79782104
15:22.1,6221.461334,5116.730316,-11345.07883,-12.3626709,-12.52944946,24.74273682
15:22.1,6150.457916,5189.384796,-11340.44345,-12.16491699,-12.71316528,24.73632813
15:22.1,6074.737732,5263.771729,-11337.09482,-12.10403442,-12.76702881,24.76867676
15:22.1,5993.758179,5339.832977,-11335.23447,-11.98135376,-12.84988403,24.68505859
15:22.1,5906.089111,5420.514099,-11334.77325,-11.86813354,-12.9524231,24.67926025
15:22.1,5818.284393,5502.144775,-11335.99023,-11.7527771,-12.9876709,24.63577271
