uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
3.02231432,1,127.5000439,127.5109565,-3.613373727,-398.8896587,-226.3107572,-572.9023753,-1111.998237,-79.38427663,1597.758361,-776.4963126,-1903.945788,-410.1680759,-1953.944227,-649.9424713,24.65634405,-0.177983145
2.424872305,1,121.3910449,121.2890022,-32.85692325,-391.5334975,-154.7076963,-370.4253888,-1252.115212,62.52634872,503.7104085,-600.0534871,-1133.578832,-487.787556,-1171.934639,-647.0561651,-38.55623445,-0.186847406
0.353073019,1,78.95063641,78.90516368,-78.61405842,-341.7786664,-212.9136275,-513.6278715,-1260.695331,-111.1079914,-3648.464599,-940.6039296,-711.82482,-420.7125161,-765.5306465,-601.2026445,-12.96922278,-0.524634016
2.770752156,1,106.2485904,106.2113586,-17.19881506,-644.4997336,-296.6084461,-706.4911822,-1729.848316,-161.4608427,790.896244,-2450.579952,-2210.646129,-582.0714805,-2471.403113,-748.0040033,10.0960165,-0.367958708
0.970813999,1,69.23386064,69.40740686,-100.7737953,-525.4335205,-250.0101332,-711.1210813,-1881.845955,-127.8452852,-4601.632045,-1737.886511,-2105.456373,-571.1241318,-2234.509882,-639.0239305,-19.213988,-9.323884636
2.402905925,1,55.75323327,55.88028071,-127.7586547,-505.5817722,-194.9563388,-569.9239052,-1793.372543,-180.399099,-3555.525622,-1745.173779,-940.5394985,-514.0062001,-1106.13944,-631.5763496,-24.06328967,-0.245632709
0.363657479,1,8.162924246,8.173986291,-155.5714325,-660.9594144,-369.6075562,-1182.57456,-2638.071674,-305.1641246,-7789.989345,-2318.776019,-1678.796315,-620.7552409,-1735.425219,-644.2902241,-19.19704819,-26.97677817
0.996042711,1,65.65754279,65.65409955,-173.0782906,-597.167044,-433.5562434,-1193.839664,-1590.003572,-235.6433565,-3536.53138,-2146.415756,-1870.235365,-576.3219332,-1893.088514,-662.7942762,-26.48492899,-1.559881618
1.227378407,1,41.74311324,41.57838972,-167.3242,-742.4585178,-571.4740035,-1636.835483,-2309.029633,-77.53051146,-15786.92538,-2603.699306,-2400.811612,-673.5845125,-2444.829507,-834.9496713,-18.0074974,-12.31794019
0.441011032,1,120.7131071,120.6784555,6.721253269,-940.0356333,-475.7509214,-1245.771207,-1935.420177,-15.72928513,1465.253794,-1909.504811,-2307.108695,-549.4026483,-2533.846537,-695.8233017,24.56336334,-0.315652546
